,headline,date,final_news,url
77,च्यासः सैनिकं विद्रोहया कारबाही ,"Thu Jan 6, 2011  12:22 pm","बंगलादेशय् वंगु २००९ या सैनिक विद्रोहया इलय् स्याःगु व मेगु अपराधया द्वपं लानाच्वंम्ह करिब च्यासःम्ह बंगलादेशी सैनिकतय्त बुधबाः अदालतय् सःतीगु जूगु दु । स्वीघौतक्क जूगु उगु सैनिक विद्रोहलय् न्यय्न्हय्म्ह वरिष्ठ सैनिक अधिकारीलिसे न्हय्प्यम्ह ढाकास्थित सैनिक अखडाय् सीगु खः । बंगलादेश राइफल्स -वीडीआर) या सैनिकतय्सं घटनाय् थःहे कमाण्डरतदथुइ न्ह्यःज्यायेवं उमित स्याना, यातना बियाः म्वाःम्वाकं च्याकाः लिपा सीपिं फुक्कसित ढलय् सुचुकाः तःगु खः । विद्रोहीतय्सं नीन्यासःगू धइथे ल्वाभः खुयाः काःगु खःसा वीडीआरया उच्च अधिकारीया वाषिर्क बैठकय् दुहाँ वनाः लिक्कं गोलीं कयेकूगु खः । वीडीआरया प्रमुख मेजर जनरल शाकिल अहमद नं उगु हे घटनाय् सीगु खः । उपिं अनंलिपा वय्कःया छेँय् वनाः वय्कःया कलाः, कर्मचारी व पाहुनातय्त नापं स्यानाः बहुमूल्य लुँया तिसा खुयाः यंकाः छेँय् मिं तयाब्यूगु खः ।",http://www.nepalmandal.com/content/11965.html
78,"ओमारं धाल, 'सुडान तज्याइमखु' ","Sun Jan 9, 2011  12:15 pm",सुडानया राष्ट्रपति ओमार अल बसिरं वइगु जनमत संग्रहलय् दक्षिणी सुडानं उत्तरलिसे ब्यागलं च्वनीगु मत दुसा दक्षिणी सुडानं अस्थिरता फयेमालीगु ख्याच्वः ब्यूगु दु । अलजजिरा टेलिभिजनयात ब्यूगु अन्तर्वाताय् वय्कलं दक्षिणी सुडानं ब्यागलं स्थिर देय् दयेके मफइगु दाबी नं बियादिल । राष्ट्रपतिया थज्याःगु प्रतिक्रियां सन् २००५ निसें दक्षिणय् अस्थायी राज्य न्ह्याकाच्वंगु पूर्व विद्रोही तं पिकाये फइगु शंका याःगु दु । यदि जनमत संग्रहलय् ब्यागलं देय् दयेकेगु विषयलय् जनतां तिबः ब्यूसा विश्वया मानचित्रय् निकट भविष्यय् न्हूगु देय् निर्माण जुइ । सन् २००५ सं जूगु सहमतिकथं निगू दशक ताःहाकःगु उत्तर दक्षिणया गृह युद्ध क्वचाःगु खः ।,http://www.nepalmandal.com/content/12039.html
79,पारदर्शिताया व्यवस्थाय् हिलाबुला ,"Sun Jan 9, 2011  12:14 pm",भारतीय प्रधानमन्त्री मनमोहन सिंहं सरकारय् आपालं पारदर्शिता सुनिश्चित यायेगु नितिं व्यवस्थाय् हिलाबुलाया कुतः जुयाच्वंगु जानकारी ब्यूगु दु । न्हू दिल्लीइ गुक्वःगु प्रवासी भारतीय सम्मेलनय् न्वंवानादिसें प्रधानमन्त्री  सिंहं दूरगामी परिवर्तनया नितिं आम सहमतिया आवश्यकता जूगु व सरकार उकिया नितिं इमान्दारीता लिसे ज्या यायेत तयार दुगु धयादिल । सिंहं थुगु दँ भारतय् ८ दशमलव ५ प्रतिशतया दरं वइगु दँ ९ दशमलव १० प्रतिशत आर्थिक वृद्धि दर जुइगु दाबी यानादिल । अन्तर्राष्ट्रियस्तरय् आर्थिक संकटया बाबजुद भारतय् आर्थिक सुधार जूगुलिं लसता प्वंकादिल । सम्मेलनय् झिंन्यासः प्रवासीतय्गु ब्वति दुगु खः ।,http://www.nepalmandal.com/content/12038.html
80,भारतय् गुम्ह माओवादी सित ,"Mon Jan 10, 2011  8:50 am",भारतीय सुरक्षाबलं आइतवाः संदिग्ध गुम्ह माओवादी आतङ्ककारीतय्त स्याःगु दु । भारतया पूर्वीय राज्य उडिसाया छगू जङ्गलय् दुगु उमिगु शिविरयात घेरा तयाः विस्फोटक पदार्थ ज्वंगु प्रहरी स्रोतं जानकारी ब्यूगु दु । उगु घटना भुवनेश्वर शहरनिसें न्यासः किलोमिटर दक्षिणय् जूगु खः । भारतय् माओवादीया हिंसा हत्याय् सन् २०१० य् जक झिंछद्वः व ख्वीगुम्ह सर्वसाधारण नागरिकया हत्या जूगु खः ।,http://www.nepalmandal.com/content/12075.html
81,"हाईटीया न्ह्यसः दु, धेबा गनं वन ? ","Mon Jan 10, 2011  8:51 am","हाईटीइ वंगु दँ वंगु ग्यानापूगु भुखाय्पाखें जूगु अरबौं  अमेरिकी डलर बराबरया क्षतिया पुनःनिर्माणया नितिं विश्व समुदायं म्होनिं झिगू अर्ब अमेरिकी डलर उपलब्ध यायेगु प्रतिबद्धता प्वंकूगु दु । तर उगु प्रतिबद्धताकथं प्राप्त जूगु धेबा आः गनं वन ले ? थ्व न्ह्यसः थ्व इलय् अन्तर्राष्ट्रिय समुदायपाखें पिहांवःगु दु । उमिसं धयाः वयाच्वंगु दु वंगु दँ तःधंगु मात्राय् प्राप्त जूगुकथं प्राप्त जूगु धेबा आः गनं वन व अज्याःगु कथंया ज्या छाय् जूवनाच्वंगु अथवा प्राप्त धेबाया तुलनाय् आपालं म्हो जक ज्या छाय् जुइफत न्ह्यसः थन्थाय् लाक्क पिदनाच्वंगु दु । शुरुइया झिंच्यालाय् जक म्होनिं न्यागू त्या अर्ब डलर प्राप्त जुइगु प्रतिबद्धता वःगु खः तर नं उगु कथंया ग्वाहालि प्राप्त जुइमफुत, उगु प्रतिबद्धताय् उगु अवधिइ छगू अर्ब डलर जक प्राप्त जूगु खः । उगु धेबा उगु इलय् वास्तवय् दुनाः च्वंगु संरचनाया पुनः निर्माणया नितिं छ्यलेगु ज्याझ्वः दयेकूगु खः तर उकिया नितिं न्हापा धयातःपिं दातातय्सं थ्व धेबा बिइत तयार मजुल । थुकथं आःतक्कया अवस्था स्वयेबलय् भुखाय्या कारण क्षत विक्षत जूगु देय्यात पुनःनिर्माणया नितिं छ्यलेगु धयातःगु धेबापाखें उलि प्रगति धाःसा जुइफूगु खनेमदु । उकिं विश्व समुदायया दाता राष्ट्र लिसे निकायत गुकिं थुकिया हाईटीया नितिं ग्वाहालि धाःसा जुइफूगु खनेमदु । ग्वाहालि उपलब्ध याःगु खः व ग्वाहालि यायेगु प्रतिबद्धता प्वंकूगु नं खः तर उमिसं हे न्ह्यसः थनाच्वंगु दु - थ्व धेबा गनं वन धकाः ।",http://www.nepalmandal.com/content/12076.html
82,चीन व अमेरिकी रक्षामन्त्रीया नापलायेज्या ,"Tue Jan 11, 2011  11:20 am",चिनियाँ रक्षामन्त्री लियांग ग्वांगलिएहं चीनपाखें दुनियाँयात छु नं ग्याःचिकु मदुगु धयादिल । अमेरिकी रक्षामन्त्री रोवर्ट गेट्सलिसे जूगु नापलाये ज्याधुंकाः वय्कलं चीनया अप्वःगु शक्तिपाखें अमेरिका चिन्तित दुगु धैगु खँय् छु नं सत्यता मदुगु स्पष्ट यानाः चीनपाखें सुयात नं ग्याःचिकु मदुगु धयादिल । चिनीयाँ रक्षामन्त्रीं ल्वाभःया आधुनिक प्रविधिया क्षेत्रय् चीन विकसित देय् स्वयाः दशकौंलिपा दुगु स्पष्ट याःगु दु । तर चीनं लगातार थःगु मिसाइल प्रविधिइ वृद्धि याःगु व उकिइ मध्य चीनं तयार याःगु व्यालिस्टीक मिसाइलं अमेरिकी विमानबाहक युद्धपोतयात ध्वस्त यायेफैगु क्षमता तःगु जानकारी थःत दुगु अमेरिकी दाबी दु । लिपांगु वाः पिदंगु छुं किपाःकथं चीनं छगू अत्याधुनिक लडाकु विमानयारुप विकास यायेधुंकूगु धाःगु दु । स्वन्हुया चीन भ्रमणया नितिं बेइजिङ थ्यंकूम्ह अमेरिकी रक्षामन्त्री गेट्सं अमेरिका चीन दथुइया तनाव म्हो यायेगु भूमिका म्हितीगु अपेक्षा याःगु दु ।,http://www.nepalmandal.com/content/12103.html
83,विमान दुर्घटनाय् ७७ म्ह सित ,"Tue Jan 11, 2011  11:20 am",उत्तरपश्चिम इरानय् जूगु छगः विमान दुर्घटनाय् न्हय्न्हय्म्ह मनूत सीगु इरानीयन अधिकारीतय्सं जानकारी ब्यूगु दु । प्रान्तीय अधिकृत जाभाद महमोअदीयाकथं इरानीयन राष्ट्रिय एअरलाइन्स जेटयात संकटकालिन अवतरण याःगु इलय् हिमपातय् लानाः न्हय्न्हय्म्ह मनूत सीगु खः । वय्कःयाकथं मेपिं नीन्हय्म्ह घाःपाः जूगु व उपिं मध्ये सुं सुं मनूतय्गु अवस्था चिन्ताजनक दुगु जानकारी ब्यूगु दु । तर इरानी यातायात मन्त्री हमिड बेहाहनीयाकथं उगु जहाजय् निम्ह मिजं मचातलिसे सच्छि व न्याम्ह मनूत दुगु व गुकिइ न्हय्निम्ह मनूत सीगु व स्वीस्वम्ह मनूत सामान्य घाःपाः जूगु जानकारी ब्यूगु खः । आइतबाः बहनी विमान दुर्घटनालिपा सम्बन्धित अधिकारीं विमानय् सच्छि व खुम्ह मनूत दुगु व न्हय्छम्ह मनूत सीधुंकूगु नं जानकारी ब्यूगु खः । सीपिनिगु ल्याखय् मत भिन्नता दुगु याकनं स्पष्ट जुइमफूगु तर राज्यपाखें न्ह्याकाच्वंगु टेलिभिजनयाकथं बिमानय् प्राविधिक समस्या वयेवं इरानया उत्तर पश्चिम शहर अरुमियेहय् दुर्घटनाग्रस्त जूगु जानकारी ब्यूगु खः ।,http://www.nepalmandal.com/content/12104.html
84,भारतय् धेबा नापनापं ल्वय् ,"Wed Jan 12, 2011  1:19 pm","अप्वः धेबाया कारण अथवा आम्दानी अप्वः जूसां नं भारतीयदथुइ थुकिया हे कारणं स्वास्थ्य अवस्थाय् उलि बांलाःगु प्रगति जुइमफूगु तथ्य छगू अध्ययनं क्यंगु दु । उगु प्रतिवेदनय् भारतीयत गुलि अप्वः धेबा कमय् यानाच्वंगु दु उलि हे आपालं मात्राय् ल्वय् नं कमय् यानाच्वंगु दु धइगु खँयात इंगित याःगु दु । अध्ययनं भारतीयत आपालं धन कमय् यानाच्वंगुलिइ उमिसं स्वास्थ्ययात धाःसा उलि ध्यान बिइमफूगु न्ह्यथनातःगु दु । गुकिं याना बांलाःगु आर्थिक बृद्धि यानाच्वंगु भारतया नितिं थ्व आर्थिक बृद्धि नं नकारात्मक जुइफूगु भविश्यवाणी नं यानाः वयाच्वंगु दु । अध्ययनं प्रष्ट धयाच्वंगु दु कि - भारतीयतय्सं धेबा ला कमय् यानाच्वंगु दु तर न्हियान्हिथं थज्याःगु स्वास्थ्य अवस्थां देय्या आर्थिक विकासया गतियात नं बेकार यानाः बिइफु । द्रुत गतिइ अप्वयाः च्वंगु भारतया आर्थिक अवस्थायात अनया नागरिकतय्गु शारिरीक अभ्यासया कटौतीलिसे लनाः स्वःगु दु । अध्ययनं भारतया उच्च पदस्थ स्वास्थ्यया नागरिक लिसे वरिष्ठ चिकित्सकतलिसे भारतीयतय्गु नसा लिसे शारिरीक अभ्यास सम्बन्धी बानीया बारे खँ ल्हाःगु दु । उगु अध्ययनय् कःघानातःगु उपिं चिकित्सकतय्सं व्यापार व्यवसाय लिसे मेमेगु आर्थिक कारोबार लिसे व्यस्तताया कारण भारतीयत शारिरीक अभ्यास यायेमलाइगु व गुकिं यानाः उमिगु दथुइ अप्वयाः वःगु ल्ह्वनाः वइगु, चिनी ल्वय् (मधुमेह) थेंज्याःगु ल्वय्पाखें ताःपाये फयाच्वंगु उलि मदु । म्हिचाय् आपालं धेबा दुगु हे कारण भारतीयत अप्वः शारिरीक परिश्रम युक्त ज्या मयायेगुया लिसलिसे अल्छिपना क्यनेगु व अय्लाः अप्वः मात्राय् सेवनया कारण न्हियान्हिथं खतरापूर्ण जुयाः वनाच्वंगु भारतीय सतकय् दुर्घटनाया शिकार जुइगु यानाच्वंगु अध्ययनय् दु । उगु अध्ययनं म्हिचाय् म्हो जक धेबा दइपिं भारतीय गरिब नागरिकया तुलनाय् धनीया दथुइ झन् अप्वः ल्वय् खनेदुगु नं अध्ययनं प्रष्ट याःगु दु । उगु अध्ययनयाबारे बेलायतया छगू पत्रिकाय् छापय् जूगु दु । भारतीयतय्गु जीवन शैलीया बारे याःगु उगु खोजय् उमिगु नयेगु त्वनेगुया लिसलिसे उपिं लिसे समग्र भारतया हे आर्थिक अवस्थाया नापं चित्रण यानातःगु खः ।",http://www.nepalmandal.com/content/12125.html
85,अवैध क्लिनिकपाखें हयातःगु ३४८ मानव भ्रूण ,"Wed Nov 17, 2010  12:21 pm","मध्य बैंककया छगू बौद्ध देगलय् छुं अवैध क्लिनिकपाखें हयातःगु ३४८ मानव भ्रूण लुयावःगु थाई प्रहरीं मङ्गलबाः जानकारी ब्यूगु दु । उगु ३४८ शव देगःया मृत मनूया शव तयेगु थासय् प्लास्टिकया झोला व अखबारय् प्वःचिनाः तयातःगु अवस्थाय् छम्ह देगःया हे कर्मचारीं लुइकूगु खः । प्रहरी कर्णेल मेटी राक्फानं धाल, उगु प्लास्टिकया झोलादुने तयातःगु मृत भ्रूण देगःया गोदाम छेँय् सुचुकाः तःगु अवस्थाय् लुयावःगु खः । थुिपं अवैध क्लिनिकपाखें हःगु जुइफु व जििपं थुकियात कयाः अनुसन्धान यानाच्वनागु दु वय्कलं धयादिल । देगःया मृत मनूया शव तइगु थाय्या कर्मचारीतय्त नं छानबिन याइगु धाःगु दु । छम्ह उद्दारकर्मीं न्यासः स्वयाः आपालं थज्याःगु मृत भ्रूण लुइके फइगु सम्भावना दुगु धाःगु दु ।",http://www.nepalmandal.com/content/10866.html
86,मदागास्कारया सरकार क्वःदःगु दाबी ,"Fri Nov 19, 2010  11:44 am",मदागास्करय् सैनिक परिषद् वर्तमान निर्वाचित सरकारयात निलम्बन याःगु दाबी याःगु दु । देय्या जनतातय्सं संवैधानिक जनमत सङ्ग्रहलय् ब्वति कयाच्वंगु हे इलय् म्हीगनिसें हे वर्तमान सरकार विघटन जूगु दाबी याःगु खः । छुं दँनिसें राजनैतिक अस्थिरता दुगु थुगु देशय् सन् २००९ या मार्चय् जनरल नोएल राकोटोनान्ड्रासानाया नेतृत्वय् तःधंगु सैनिक विद्रोह न्ह्यानाः तत्कालिन सरकारपाखें सेनां सत्ता लाकाः थःगु ल्हातय् कायेगु कुतः याःगु उगु इलंनिसें हे आंशिक सैनिक शासन लागू जुइधुंकाः थौंकन्हय् वयाः निर्वाचित सरकारया फुक्क निकाय लगायत गुलिखय् सरकारी संस्था नापं पुरा हे निलम्बन याःगु व सैनिक परिषद् सरकारी निकाय व संस्थानत साचालन यायेगु घोषणा याःगु दु । तर निर्वाचित नेता एन्ड्रीराजोलिना थुगु खँ मानय् जुइत तयार जूगु मदु सरकारं थःगु जिम्मेवारी यथावत् बहन यायेगु व बदमासी याईपं उपर नियमकथं कारबाही यायेगु वय्कलं धयादिल । सैनिक विद्रोहबारे मन्त्री परिषद्य् गम्भीर सहलह जूगु व छु  कारबाही याइगु उगु खँ नं क्वछिइगु जानकारी ब्यूगु दु । राजधानीया उत्तरय् दुगु थःगु निवासलिक्कया निर्वाचन केन्द्रपाखें साचारमाध्यमया दथुइ न्वंवासें सेनां थःत स्यायेगु धम्की ब्यूसां नं राजीनामा मयायेगु खँ नं वय्कलं धयादिल । प्राकृतिक स्रोतं धनी थुगु अपि्रुकी देशय् सेना प्रहरी नेता लिसे मेमेगु सरकारी संयन्त्रदथुइ मनमुटाव कायम जुयाः सिङ्गो देय् हे दुर्घटनापाखे उन्मुख जूगु जानकारी ब्यूगु दु ।,http://www.nepalmandal.com/content/10938.html
87,१२२ तीर्थयात्रीत सित ,"Fri Nov 19, 2010  11:43 am",मक्का मदिनाय् वंिपं हज तीर्थयात्रीत मध्ये १२२ तीर्थयात्रीत सीगु खँ इण्डोनेसियाली धार्मिक मामिला मन्त्रालयपाखें जानकारी ब्यूगु दु । दि जाकार्ता पोष्ट दैनिक समाचार पत्रं सरकारी स्रोत न्ह्यथंसें जानकारी ब्यूकथं ५९ मिजं लिसे ५३ मिसा तीर्थालुत रक्त साचारय् समस्या लिसे स्वास प्रस्वासय् समस्या वःगु कारण मक्का वा मिनाय् उिपं सीगु खः । धार्मिक मन्त्रालयया मन्त्री सूर्यधर्म अलि स्वयम्या नेतृत्वय् वंिपं इण्डोनेसियाली हज तीर्थालुतय्सं थः सीिपं पासापिनिगु आत्मशान्तिया निितं ताःहाकःगु नमाज पाठ याःगु दु । इण्डोनेसियाली तीर्थयात्रीत मक्काया अराफत मैदानय् जाग्राम च्वनेगु झ्वलय् सीगु खः । हरेक दँ मक्का मदिनाय् तःधंगु ल्याखय् हज याके छ्वइगु देय्त मध्य इण्डोनेसिया नं छगू खः व थुगु दँ निगू लाख नीप्यद्वः इण्डोनेसियालीतय्त तीर्थ छ्वःगु खः ।,http://www.nepalmandal.com/content/10937.html
88,क्षेप्यास्त्र आक्रमणय् झिंन्याम्ह सित ,"Wed Nov 17, 2010  12:21 pm",,http://www.nepalmandal.com/content/10867.html
89,दक्षिण फिलिपिन्सय् बम विस्फोट ,"Mon Nov 22, 2010  9:22 am",दक्षिणी फिलिपिन्सया छगू अशान्त शहरय् छगू बम विस्फोट जूगु खँ प्रहरीं जानकारी ब्यूगु दु । छेँय् हे दयेकातःगु उगु बम आइतवाः सुथय् मिन्दानाओया मागुइन्दानाओ शहरया पोब्लासियो ग्रामीण ईलाकाय् विस्फोटन जूगु जानकारी ब्यूगु दु । विस्फोटपाखें छगू सरकारी प्राथमिक विद्यालय व लिक्कया छगू पसलय् क्षति जूगु तर छु नं मानवीय हताहती धाःसा मजूगु नं जानकारी ब्यूगु दु । न्हापाया दँय् मे महिनाय् क्वचाःगु चुनावी कचवंया हुिनं निगू तःधंगु व शक्तिशाली राजनीतिक पार्टीतदथुइ वंगु दँया नोभेम्बर महिनाय् िहंसात्मक ल्वापु जुयाः स्वीनिम्ह पत्रकारलिसे न्यय्न्हय्म्ह मनूत सीगु व घटनाया वार्षिक स्मृति दिवस हनेत मुक्कं निन्हु न्ह्यः थ्व बम विस्फोटया घटना जूगु खः । मागुइन्दानाओ प्रान्तया थ्व हत्याकाण्ड अनया हाकुगु दिवसया रुपं लुमंकेगु याः । बम विस्फोटनया थुगु घटनायात प्रहरीं अनुसन्धान यानाच्वंगु दु ।,http://www.nepalmandal.com/content/10996.html
90,वामपन्थी क्याम्प कब्जा यानाः छम्ह सित ,"Mon Nov 22, 2010  9:22 am",दक्षिणी फिलिपिन्सया मिन्दानाओ क्षेत्रया वुकिद्नोन प्रान्तय् लाःगु इन्दा सुग ओङ्ग शहरया छगू ग्रामीण ईलाकाय् सशस्त्र विद्रोही यु पिपुल्स आर्मी पुचःया आतङ्कवादी वामपन्थीत व सरकारी सेनादथुइ गोली कयेकाः विद्रोहीया शिविर कब्जा यायेगु झ्वलय् छम्ह विद्रोही सीगु सेनाया प्रवक्तां जानकारी ब्यूगु दु । संदिग्ध क्षेत्रय् सैनिक गस्तीया झ्वलय् उगु थासय् आतङ्कवादी विद्रोहीतय्गु चलखेल लुयावःगुिलं सेनां कब्जा यायेत्यंगु इलय् निख्यरं गोली कयेकूगु खः । आतङ्ककारीतपाखें प्यंगू थान शक्तिशाली विस्फोटक ज्वलं व छुं थान बन्दुक नापं लुयावःगु खः । आधुनिक ल्वाभःया छ्यलापाखें सेनालिसेया ल्वापुइ उिपं बाघौतक्क च्वनेत ताःलाःगु व लिपा फुक्कसित ज्वंगु खः ।,http://www.nepalmandal.com/content/10997.html
91,उत्तर कोरियालिसे न्हूगु युरेनियम प्रशोधन संरचना ,"Mon Nov 22, 2010  9:23 am",अमेरिकाया न्युयोर्क टाइम्स पत्रिकां जानकारी ब्यूगु दु - उत्तर कोरियां गुप्तरुपं लिसे तसकं द्रुतगतिइ छगू मेगु तःधंगु युरेनियम प्रशोधन संरचना दयेकूगु दु । उगु थाय्या भ्रमण याःम्ह छम्ह अमेरिकी आणविक वैज्ञानिक सिग्प्रिुड हेकरं पत्रिकायात जानकारी ब्यूगु दु - उिपं नकतिनि पलिस्था जूगु आपालं न्हूगु सन्ट्रीफ्युज नापया उगु संरचनाया भव्यता खनाः अजू चाःगु खः । वय्कलं धयादी थुगु संरचनाया अत्याधुनिक नियन्त्रण कक्ष दु । द टाइम्स पत्रिकां नं थःगु वेबसाइटय् वंगु वाः जानकारी ब्यूगु खः । लस अलामोस नेशनल ल्याबोरॆटोरीया पुलांम्ह निर्देशक जुयाच्वंम्ह हेकरं थःपिनिगु व्यक्तिगतरुपं ह्वाइट हाउसयात जानकारी ब्यूगु खः । हेकरं वंगु वाः जक उत्तर कोरिया त्वःतूगु खः ।,http://www.nepalmandal.com/content/10998.html
92,झिंस्वम्ह तालिवानी विद्रोहीं आत्म समर्पण ,"Tue Nov 23, 2010  11:24 am",अफगानिस्तानया उत्तरी वाग्लान प्रान्तय् छगू दर्जन स्वयाः आपालं तालिवानी विद्रोहीं सामान्य जीवन व्यतित यायेत ल्वाभः दीकूगु खँ प्रान्तीय प्रहरी प्रमुख अब्दुल रहमान रहिमीं सोमबाः जानकारी ब्यूगु दु । उमि कमाण्डर मुल्ला गुल मोहमद नुरीलिसेया उिपं झिंस्वम्ह तालिवानी लडाकुं आइतबाः बहनी अधिकारीतदथुइ ल्वाभः लःल्हाम्ह रहिमीं उिपं पुलांपिं विद्रोहीतय्त लसकुस याइगु ज्याझ्वलय् पत्रकारतय्त जानकारी ब्यूगु खः । उपिं पुलांपिं विद्रोहीत दाँद-ए-घोरी जिल्लाय् सकि्रय जुयाच्वंगु व उमिगु आत्मसमर्पणं उगु जिल्ला व जःखः शान्ति सुरक्षा कायम यायेत ग्वाहालि जुइगु नापं ज्याझ्वलय् जानकारी ब्यूगु खः । तालिवानं धाःसा उकिया बारे छु नं प्रतिक्रिया ब्यूगु मदु । दाँद-ए-घोरी वाग्लानय् तालिवानतय्गु अखडाकथं कायेगु याः ।,http://www.nepalmandal.com/content/11017.html
93,विमान दक्षिणी क्यालिफोर्नियाय् कुतुंवनाः स्वम्ह सित ,"Tue Nov 23, 2010  11:25 am",क्यालिफोर्नियाया न्यूपोर्टदथुइया लिक्क छगः चिग्वःगु नीजि विमान समुद्रय् आइतबाः बहनी कुतुंवनाः स्वम्ह मनूत सीगु खँ स्थानीय प्रहरीं जानकारी ब्यूगु दु । उगु छगः जक ईाजन दुगु बीचक्राफ्ट मस्काटियर नीजि विमान स्थानीय ईकथं जःछिपा खुताः इलय् गज्याःगु अवस्थाय् कुतंुवन धइगु खँ सीकेमफुगु सङ्घीय उड्डयन प्रशासन एफएएं जानकारी ब्यूगु दु । उगु विमान मे_िक्सकोपाखें टोरान्स नगर विमानस्थलपाखे वनाच्वंगु खः । न्यूपोर्टबीचया अग्नि नियन्त्रक व प्रहरीं उिपं स्वम्हसित विमानपाखें पिनेलिकाःगु इलय् सीधुंकूगु खः । कुतुंवने न्ह्यः उगु विमान छगू स्टेशन च्वय् उडान यानाच्वंगु प्रत्यक्षदर्शीिपंसं जानकारी ब्यूगु खः । चालकं लिक्कया जोन वेन विमानस्थलय् नं थःगु समस्या न्ह्यथंगु खः ।,http://www.nepalmandal.com/content/11018.html
94,हुल दंगालिपा विपक्षी नेतात ज्वन ,"Tue Dec 21, 2010  1:25 pm",आइतबाः क्वचाःगु राष्ट्रपतीय महानिर्वाचनय् हाकनं त्याम्ह वर्तमान राष्ट्रपति अलेकज्यान्डर लुकासेन्कोया विरोधय् द्वलंद्वः प्रर्दशनकारी सतकय् कुहाँवःगु दु । झिखुदँतक्क निरन्तर बेलारुसया सत्ताय् च्वनादीम्ह शक्तिशाली राष्ट्रपितं थुगुसीया निर्वाचनय् तसकं धाँधली याना जाली मतपत्रया माध्यमपाखें त्याकूगु द्वपनय् प्रमुख सरकारी ज्याकू घेराउ यानाच्वंपि द्वलंद्वः प्रदर्शनकारीतय्त दंगा प्रहरीं निर्ममतापूर्वक कत्थि छ्यलाः बिसिके छ्वःगु जानकारी ब्यूगु दु । सोभियत सङ्घपाखें पिहाँवयाः न्हूगु राष्ट्रयारुपं उदय जूगु बेलारुस रुस व पश्चिमी राष्ट्रतय्गु दथुइ तटस्थ राष्ट्र धकाः म्हस्यू । छक्वःपतिकं झिखुदँतक्क सत्ताय् दुम्ह वर्तमान राष्ट्रपति लुकासेन्कोयात वय्कःया कडा शासन व हिउपाःप्रति ध्यान मबीगु चेष्टां यानाः पश्चिमा राष्ट्रत वय्कःलिसे सन्तुष्ट मदु । हिउपाः प्रेमि जनतातय्सं राष्ट्रपतिया निर्वाचन परिणाम घोषणा जुइवं न्ह्याकूगु आन्दोलन मत्थर यायेत सरकारं स्वम्ह प्रमुख प्रतिपक्षी नेतातय्त ज्वनाः नियन्त्रणय् काःगु दु । उपि मध्ये अस्पतालय् उपचारार्थ वृद्ध नेता भ्यादिमिर नेकल्याएभयात नं जबरजस्ती सादा पोशाकया प्रहरीं अस्पतालपाखें हे ज्वनाः यंकूगु खः । देय्या पेशागत बुद्धिजीवीत लिसे मेमेपि  सामान्य नागरिक नापं विपक्षी नेताया गिरफ्तारीप्रति आक्रोशित जूगुलि आन्दोलन तच्वइगु धुकुमाः यानातःगु दु ।,http://www.nepalmandal.com/content/11526.html
95,शान्ति सेनां देय् त्वःतेत निर्देशन ,"Mon Dec 20, 2010  1:23 pm",आईभरीकोष्टया राष्ट्रपति लाउरेन्ट जिव्याग्वों याकनं थःगु देय् त्वःतेत अन्तर्राष्ट्रिय शान्ति सेनायात ब्यूगु निर्देशन राष्ट्रसंघं अस्वीकार याःगु दु । राष्ट्रसंघीय मू छ्यान्जे वान कि मुनं याकनं आईभरीकोष्टपाखें शान्ति सेना लित छ्वयेत अस्वीकार याःगु दु । न्हापाया महिना जूगु राष्ट्रपतीय निर्वाचनय् शान्ति सेनां म्हितूगु भूमिकाया विषययात कयाः लाउरेन्टं थज्याःगु उजं ब्यूगु खः । वय्कलं राष्ट्रसंघीय सेना व फ्रान्सेली टुकडीं पूर्व विद्रोहीतलिसे साँठगाँठ याःगु द्वपं नं ब्यूगु दु ।,http://www.nepalmandal.com/content/11490.html
96,चीनय् उद्दारकर्तां फुक्क मनूया उद्दार ,"Tue Nov 23, 2010  11:25 am",सिचुआन प्रान्तया छगू कोइलाखानीइ आइतबाः चलः वनाः दुनेलाःिपं फुक्कं नीगुम्ह खानी ज्याकःमििपंत सोमबाः सनिलय् म्वाःम्वाकं उद्दार याःगु दु । उलि घाःपाः जूगु खनेमदुगु तर कमजोर जूिपं उिपं ज्याकःमििपंत नेइजियाङ शहरया नं. २ अस्पतालय् वासःया निितं छ्वःगु सिन्ह्वा समाचारदातां जानकारी ब्यूगु खः । उद्दारकर्तािपंसं उद्दार याःगुलिइ खानीया उपप्रबन्धक झाङ होङ्लियाङ् नापं दुगु खः । उगु दुर्घटना आइतबाः सुथसिया िझंछताः इलय् जूगु खः । खानीइ स्वीन्याम्ह ज्याकःमििपं दुगुलिइ िझंस्वम्ह ब्यूस्युं वनेत ताःलाःगु खःसा लिपा खानी उपप्रबन्धक लिसे न्हय्म्ह उद्दार यायेत वंिपं उिपं नापं अनं दुने हे लाःगु खः ।,http://www.nepalmandal.com/content/11019.html
