,headline,date,final_news,url
88,छम्ह मनू सीगु घटनां देय्न्यंक तनाव ,"Thu Aug 11, 2011  11:26 am","ब्रिटेनय् छम्ह ल्याय्म्ह मनू सीगु विषययात कयाः न्ह्याःगु हिंसां देय्न्यंक तनाव न्यंगु दु । दंगा न्ह्याःगु प्यन्हुया दिं नं राजधानी लण्डन, ब्रमिङ्घम, म्यान्चेष्टर लगायतया शहरय् प्रदर्शन व लुटपाट जूगु बीबीसीं जानकारी ब्यूगु दु । ब्रमिङ्घमया छगू तःधंगु गोदामय् प्रदर्शनकारीतय्सं मि तयाः बिइवं अन ल्वापु तकं जूगु खः । प्रदर्शनकारीतय्सं पसलय् तोडफोड, लुटपाट व मि तयाः ब्यूगु प्रहरीं जानकारी ब्यूगु दु । उखे थुगु हिंसाया बारे सहलह यायेत प्रधानमन्त्री डेबिड क्यामरुनं संसदया बैठक सःतीगु जूगु दु । वय्कलं लुटपाट व खुयाः कायेगुलिइ ल्हाःदुपिंत कडा सजाय बिइगु धासें थुकिया कुंख्यूगु दु ।",https://www.nepalmandal.com/content/15518.html
89,लण्डन अदालतं विकिलिक्स संस्थापक असान्जयात धरौटीइ त्वःतल ,"Tue Dec 14, 2010  10:58 pm","विकिलिक्सया संस्थापक जुलियन असान्जयात लन्डन अदालतं कडा सर्त सहित धरौटीइ त्वःतुगु दु । अमेरिका लगायत थीथी देय्या निगू लख ५० हजार गोप्य सूचंत मध्ये छुंछुं सूचंत सार्वजनिक यानाः थीथी देय्या शासकतय्त स्तब्ध यानाब्यूम्ह असान्जयात २ करोड २८ लख (२००,०००) पाउण्ड पुलेमाःगु सर्तय् अदालतं धरौटीइ रिहा याःगु खः । अदालतं धरौटीइ त्वःतुसां २ करोड पुलेमाःगु हिनं असान्ज थौं हे रिहा जुइगु सम्भावना धाःसा मदु । अदालतया निर्णय लिपा असान्जया वकिल जिओफेरी रोबर्टसनं असान्जया सुरक्षा मिले यायेत ई काइगुलिं थौं असान्ज जेलय् हे च्वनीगु धयादिल । अथेहे मेम्ह वकिल मार्क स्टेफनं असान्जया समर्थकतय्त उलि मच्छि ध्यबा मुंकेत ताः ई मालीगु प्रतिक्रिया बियादिल । अदालतं असान्जं पसपोर्ट लःल्हायेमाःगु, छगू निश्चित थासय् च्वनेमाःगु, विद्युतिय त्याग घायेमाःगु व न्हिया न्हिथं प्रहरी ज्याकूथी उपस्थित जुइमाःगु सर्तय् तारिख ब्यूगु खः । असान्जयात धरौटीइ त्वःतेगु घोषणा यायेगु इलय् लण्डनया अदालत पिने असान्जया द्वलंद्व समर्थकतय् उपस्थिति दुगु खः । असान्जया समर्थकय् आपालं नांजापिं कालाकार, साहित्यकार, पत्रकार आदि नं दुगु खः । ३९दँया अष्ट्रेलियन नागरिक असान्जयात स्वीडेनय् निम्ह मिसायात यौन दुर्व्यवहार याःगु द्वपंलय् लण्डन प्रहरीं छवाः न्ह्यः ज्वंगु खः ।",https://www.nepalmandal.com/content/11420.html
90,'धेवा बियाः तिब्बति शरणार्थीतय्त ज्वंकल' ,"Mon Dec 20, 2010  4:23 pm",बय्बय् जुयाच्वंगु विकिलिक्सया कथं चीनं तिब्बती शरणार्थीत ज्वनेत नेपाली पुलिसतय्त धेवा ब्यूगु सार्वजनिक याःगु दु । चीनया राजधानी बेइजिङ्गं येँय् स्वापू तया चीनं नेपाः वयाःच्वंपिंत कडाइ यायेत धासें थ्व ज्याया लागि नेपाःया पुलिसयात धेबा बियातःगु विकिलिक्सया पेजय् न्ह्यथना तःगु दु । नेपाली पुलिसया प्रवक्तायात उदृतयासें अन्तराष्ट्रिय समाचार एजेन्सी एएफपिं तिब्वतं गैरकानुनि रुपं नेपाः दुहाँ वःपिंत जक ज्वना सम्बन्धित थासय् लःल्हाःगु खः । विकिलिक्सया कथं दँय्दसं द्वलंद्वः तिब्वतीत तसकं सास्ती नयाः नेपाः दुहांवयाच्वंगु दु ।,https://www.nepalmandal.com/content/11492.html
91,जनमतया अःख मार्क जुकर्बर्ग टाइम पर्सन अफ द इयर २०१० ,"Wed Dec 15, 2010  10:47 pm","विश्वन्यंकया मनूतय् अनुमानयात गलत साबित जक मखसें जनमतया हे अःख अमेरिकां पिहांवइगु टाइम म्यागजिनं थुगु दँया ‘टाइम पर्सन अफ द इयर’या उपाधि सामाजिक संजाल फेसबुकया प्रमुख नापं सह-संस्थापक मार्क जुकर्बर्गयात ब्यूगु दु । जनमत कथं विकिलिक्सया संस्थापक जुलियन असान्ज न्हापांगु थासय् लाःगु खःसां टाइमं झिगूगु थासय् दुम्ह जुकर्बर्गयात थुगु उपाधि बीगु निर्णय याःगु खः । दँय्दसं टाइम म्यागजिनं दच्छि दुने सकारात्मक वा नकारात्मक ज्या यानाः हलिंन्यंक थःगु प्रभाव लाकेत ताः लाम्ह मनू वा संस्थायात ‘टाइम पर्सन अफ द इयर’या उपाधि बीगु यानाच्वंगु खः । दँय्दसं थें थुगुसी थुगु उपाधि सुनां त्याकी धइगु उत्सुक्ता ब्वलनाच्वंगु खः । थुगु उपाधिया हकदार ल्ययेगु निंतिं टाइमया वेबसाइटं जनमत नं मुंकूगु खः । जनमतया निंतिं २५म्हेसिया नां दुथ्याकातःगु खः । म्हिग तक  जनमतय् विकिलिक्सया प्रधान सम्पादक नापं संस्थापक जुलियन असान्ज न्हापांगु थासय्, टर्कीया राष्ट्रपतिजिप ताज्जिप एर्डोन निगूगु व स्वंगूगु थासय् नांजाम्ह म्ये हालामि लेडी गागा दुगु खःसा जुकर्बर्ग धाःसा झिगूगु थासय् जक दुगु खः । जनमतयात स्वयेगु खःसा असान्जया न्ह्यने जुकर्वर्गया भोट तसंक म्हो जक दुगु खः । तर अथे खःसां टाइमं जुकर्वर्गयात ‘टाइम पर्सन अफ द इयर’या उपाधि ब्यूगु दु । जनमतया कदर मयासें याःगु थुगु निर्णय लिपाः टाइस म्यागजिनं दँय्दसं बियावयाच्वंगु थुगु उपाधिलय् हे न्ह्यसः ब्वलंगु दु ।",https://www.nepalmandal.com/content/11444.html
92,"सुडानय् जनमत संग्रह, देश टुक्रा ","Sun Jan 9, 2011  4:27 pm","उत्तर व दक्षिण सुडान टुक्रा यायेगु विषयलय् सुडानय् आइतवाःनिसें जनमत संग्रह जुइत्यंगु दु । छवाःतक्क न्ह्याइगु  मतदानया लिच्वः अफ्रिकाया हे दकले तःधंगु देय् टुक्रा जुइफूगु धुकूमाः याःगु दु । थ्व जनमत संग्रहं निगू देय् ब्यागलं जुइगु लिच्वः जूसा वंगु ताःहाकःगु इलंनिसेंया गृहयुद्धया अन्त्य जुइगु अन्तर्राष्ट्रिय सञ्चारमाध्यमं न्ह्यथंगु दु । देय् विभाजन जूसां नं उपिं दथुइया सीमाना, ऋण व चिकं संशोधन थेंज्याःगु महत्वपूर्ण कचवं धाःसा कायम हे जुयाच्वनि । आपालं चिकं संशोधन केन्द्रत दक्षिणी सुडानय् दुगुलिं ब्यागलं जुइधुंकाः वइगु अवस्थायात कयाः उत्तरी सुडानया सर्वसाधारण धाःसा उलि लय्ताःगु खनेमदु ।",https://www.nepalmandal.com/content/12041.html
93,ओबामाया नकाब पुया लुटपाट ,"Sat Jan 22, 2011  1:09 pm",संयुत्त राज्य अमेरीकाया राष्ट्रपति बाराक ओबामा थः चिनियाँ समकक्षी हु जिन ताओनाप निगू देय् दथुइया स्वपू बांलोकेगु निंतिं खाँल्हाबंलाय् व्यस्त जुयाच्वंगु इलय् युरोपय् धाःसा वय्कःया नकाब पुया छम्ह लुटेरा लुटपाटय् सक्रिय जूगु दु । मध्य युरोपय् लाःगु अष्ट्रियाया हान्डेनबर्गय् शुक्रवाः अमेरिकी राष्ट्रपति ओबामाया नकाब पुया लुटेरां छगू बैंक लुटे याःगु दु । ल्वाभः ज्वनाः याकःचा वःम्ह उम्ह लुटेरां म्होतिं झिद्वः युरो लुटे यानाः थःगु हे कारय् च्वनाः बिस्यूवंगु खः । अष्ट्रियन पुलिसया कथं ओबामाया नकाब पुया लुटे यायेगु ज्याय् उम्ह लुटेरा वंगु निदँ निसें सक्रिय जुयाच्वंगु दु ।,https://www.nepalmandal.com/content/12379.html
94,"मास्कोय् बम विष्फोट, ३५म्ह सित, सच्छिं मल्याक घाःपाः ","Mon Jan 24, 2011  9:50 pm",रुसी राजधानी मस्को स्थित डोमोडेडो विमानस्थलय् सोमवाः सनिलय् बम विष्फोट जुयाः ३५म्ह मनूत सीगु दु । बम विष्फोटय् लानाः सच्छिं मल्याक मनूत घाःपाः जूगु घाःपाः जूपिं मध्ये २०म्हेसिया अवस्था गम्भीर जूगु अधिकारीतय्सं धाःगु दु । मस्कों पीगू किलोमिटर दक्षिण पूर्वय् लाःगु विमानस्थलय् आत्मघाती बमहमलाकारीं विष्फोट याःगु अनुमान याःगु दु । रुसया अनुसन्धान प्रमुखं घटनाय् अतंकवादीतय् ल्हाःगु दु खँ धाःगु दु । उखे रुसी राष्ट्रपति डिमेट्री मिटभियाडेभं बम विष्फोटया निन्दा यासें उगु घटना याकूपिंत कडा कारवाही यायेगु खँ धयादीगु दु । घटना लिपा डोमोडेडो विमानस्थल व मस्कोया सुरक्षा अवस्था कडा याःगु दु ।,https://www.nepalmandal.com/content/12439.html
95,सर्टवेभय् बीबीसी नेपाली सेवा बन्द जुइगु ,"Thu Jan 27, 2011  8:10 pm","थीथी ३२गू विकास उन्मुख देय्या भासं संचालन जुयाच्वंगु बीबीसीया अन्तर्राष्ट्रिय सेवाया सर्टवेभपाखें नेपाली सेवा बन्द याइगु जूगु दु । सर्टवेभय् थुगु सेवा बन्द जूसां एफएम व इन्टरनेटय् धाःसाः न्यनेफइ । वइगु मार्चं निसें नेपाली नापं हिन्दी, किर्गिज, स्वाहाली, रुवाण्डाया ग्रेट लेक व बरुण्डी सेवा बन्द यायेगु घोषणा बीबीसीं याःगु दु । दँय् ४६गू मिलियन पाउण्ड बचे यायेगु ताः तयाः बीबीसी रेडियों थुगु सेवा बन्द यायेत्यंगु खः । तत्काल बीबीसीं मेसोडोनियन, अल्बानियन, सर्बियन, क्यारोबियन, अंग्रेजी व अफ्रिकाया निंतिं पोर्टुगिज भाय् बन्द यायेगु घोषणा याःगु दु । थ्व नापं अजेरी, चिनियाँ, रुसी, क्युबाया निंतिं स्पेनी, टक्रिर्स, भियतनामि व युक्रेनियन भाय् नं बिस्तारं बन्द यायेगु धाःगु दु । अथेहे बिबिसीं ६५०म्ह कर्मचारीतय्त कटौति यायेगु योजना तःगु दु । बेलायती सरकारं थःगु स्यानाच्वंगु अर्थतन्त्र सुधार यायेत सार्वजनिक संस्थातय्त सन् २०१४ निसें १६ प्रतिशतं अनुदान म्हो यायेगु घोषणा लिपा बीबीसीं थः हे सक्षम जुइत थीथी सेवा नापं कर्मचारी कटौति अभियान न्ह्याकूगु खः । थुगु योजना पाखें १८० मिलियन स्रोता, दर्शक व ब्वनामि दुगु बीबीसीया सेवाग्रहीत ३० मिलियनं कुहांवना १५०लय् थ्यनीगु स्रोततय्सं धाःगु दुसा बीबीसी ग्लोबल न्युजया निर्देशक पिटर होरोकसं थुगु तथ्यांक सार्वजनिक जूगु न्हियात बिबिसीया पिडाडायिक न्हिया संज्ञा बियादीगु दु ।",https://www.nepalmandal.com/content/12452.html
96,९९प्रतिशत मत दक्षिणी सुडान टुक्रा यायेगु पक्षय् ,"Mon Jan 31, 2011  9:51 am",अफ्रिकाया दक्षिण पूर्वीय देय् सुडान टुक्रा जुइगु निश्चित जूगु दु । दक्षिण सुडानयात न्हूगु राष्ट्र यायेगु वा मयायेगु धकाः दक्षिण सुडानय् जूगु जनमत संग्रहलय् ९९ प्रतिशत मतदातां टुक्रा जुइगु पक्षय् भोट याःगु दु । जनमत संग्रह आयोगया कथं दक्षिण सुडानय् जूगु जनमत संग्रहलय् ब्वति काःपिं मतदाता मध्ये ९९.५७ प्रतिशत मतदातां थःपिं न्हूगु देय्या पक्षय् दुगु धासें मतदान याःगु खः । लिच्वः सार्वजनिक जुइवं  दक्षिणी सुडानया प्रान्तीय राजधानी जुबाया बासिन्दातय्सं लसता प्वंकूगु दु । सन् २००५य् दशकौं निसें जुयाच्वंगु युद्ध क्वचायेकाः जूगु शान्ति सम्झौताय् न्ह्यथनातः कथं सुडान टुक्रा यायेगु वा मयायेगु बारे जनमत संग्रह याःगु खः । सुडानी राष्ट्रपति ओमार अल बसिरं जनमत संग्रह पाखें वःगु लिच्वःयात थःम्हं स्वीकार यायेगु धाःगु दु । थुगु लिच्वः नापं वइगु जुलाई ९ तारिख कुन्हु हिलंया दकलय् न्हूगु राष्ट्र कथं दक्षिण सुडानया घोषणा जुइ ।,https://www.nepalmandal.com/content/12485.html
97,जापानय् ७.२ रेक्टर स्केलया भुखाय् ,"Wed Mar 9, 2011  2:34 pm",यक्व भुखाय् ब्वइगु देय् जापानय् थौं हानं भुखाय् ब्वःगु दु । जापनया राजधानी टोकियोया उत्तर पूर्वय् लाःगु दक्षिणी टतय् भुखाय् ब्वःगु खः । अनया स्थानीय ई कथं सुथसिया ११:४५य् ७‍.२ रेक्टर स्केलया भुखाय् ब्वःगु खः । ७.२ रेक्टर स्केलया भुखाय् लिपा हानं अन ६.३ रेक्टर स्केलया भुखाय् ब्वःगु खः । भुखाय् ब्वःसां अनं छुं मानवीय व भौतिक क्षति मजूगु खँ धाःगु दु । तर भुखाय् लिपा समुन्द्रि तटय् लाःगु ओफुनातो सहरय् ६० सेन्टिमिटरया सुनामि वःगु खः । भुखाय्या हुनिं उगु क्षेत्रया ट्रेन सेवा बन्द जूगु खःसां छुं ई लिपा हे सेवा हानं सञ्चानय् वःगु खः ।,https://www.nepalmandal.com/content/12970.html
98,राजनीतिं सन्यास कायेगु दलाइ लामाया घोषणा ,"Thu Mar 10, 2011  1:59 pm","तिब्बती धार्मिक नेता दलाइ लामां तिब्बती निर्वासित सरकारया प्रमुख पाखें सन्यास कायेगु घोषणा यानादीगु दु । सन् १९५९या असफल विद्रोह लिपा तिब्बतपाखें निर्वासित जीवन हनाच्वंम्ह लामां निर्वासित जीवनया न्ययेनिदँ क्यंगु लसताय् भारतया धर्मशालाय् बिहीवाः सुथय् जूगु सभाय् सम्बोधन यानादिसें सन्यास कायेगु खँ धयादीगु ख: । वय्कलं तिब्बती जनतां स्वतन्त्र पूर्वक थः नेता ल्ययेगु ई वःगु धासें सन्यासया घोषणा यानादीगु खः । मार्चय् च्वनीगु निर्वासित तिब्बती संसदया मुँज्याय् संविधान संशोधन यानाः थःम्ह सरकारया प्रमुख पदं राजीनामा बीगु घोषणा वय्कलं उगु सभाय् यानादीगु खः । लामां धयादिल, 'आः स्वतन्त्र रुपं नेता ल्ययेगु ई त्यल ।' सम्बोधनय् लामां थःम्हं तिब्बतयात स्वतन्त्र राष्ट्र घोषणा यायेमाःगु माग मयानागु स्पष्ट यानादिसें तिब्बतयात अर्थपूर्ण स्वायत्तता बीमाःगु धयादिल । वय्कलं चीननाप आर्थिक विकास नापं मानव विकासय् प्रचुर भूमिका म्हितेगु सम्भाव्यता दुगु तर उकिया निंतिं चीनं अन्तरार्ष्ट्रिय सुमदायया विश्वास त्याकेमाःगु बिचाः प्वंकादिल । सन् १९५९य् तिब्बतया विद्रोह लिपा धार्मिक नेता लामा भारतय् निर्वासित जीवन हनावयाच्वंगु दु ।",https://www.nepalmandal.com/content/12990.html
99,हलिंया दकलय् तःमि मनूया धन ३८ प्रतिशतं अप्वल ,"Fri Mar 11, 2011  10:57 am","हलिंया दकलय् तःमि मनू मेक्सिकोया कार्लोस स्लिमया धन थुगुसी ३८ प्रतिशतं अप्वःगु दु । अमेरिकी म्यागजिन फोर्ब्सया कथं टेलिकमया सञ्चालक कार्लोसया धन राशी २०.५ बिलियन डलर अप्वयाः ७४ बिलियन डलर थ्यंगु दु । अथेहे न्हापा दकलय् तःमि जुइधुंकूम्ह माइक्रोसफ्ट कम्पनीया संस्थापक बिल गेट्स थुगुसी नं ५६ बिलियन डलर सहित निगूगु थासय् लाःगु दु । उखे भारतया लक्ष्मी मितल ३१.१ बिलियन डलर सहित खुगूगु थासय् ला:गु दुसाः २७ बिलियन डलर सहित भारतया हे मुकेश अम्बानी गुंगूगु थासय् दु । फोर्ब्स म्यागजिनया कथं सन् २०१० फेबुअरी निसें सन् २०११ फेबुअरीया दुने २१४ म्ह न्हूपिं बिलेनियर जुइत ताः लाःगु दुसाः १५म्ह धाःसा बिलेनियरया धलखं पिने लाःगु दु । आःया ताजा लिच्वः स्वयेगु खःसा हलिंन्यंक १,२१० म्ह बिलेनियरत दु ।",https://www.nepalmandal.com/content/13005.html
100,"जापानय् तःधंगु भुखाय्, सुनामी पाखें आपालं क्षति ","Fri Mar 11, 2011  12:44 pm","जापानय् तःधंगु भुखाय् लिपा सुनामी वयाः आपलं धनमाल क्षति जूगु दु । उत्तर पूर्वी जापनय् थौं न्हिनय् स्थानीय २:४६ बजे ८.९ रेक्ट स्केलया भुखाय् ब्वःगु खः । उगु भुखाय् ब्वःगु बाघौ लिपा हानं ७.४ रेक्ट स्केलया धक्का हानं महसुश जूगु खः । जापानया राजधानी टोकियो स्वयां ३७३ किलोमिटर तापाकः ब्वःगु भुखाय् लिपा अन सुनामी वःगु खः । ओनाहामा शहरय् वःगु ६ मिटरया सुनामीं अनया गाडी, छेँ, बुँ आदि दक्वं चुइकाः यंकूगु दु । सुनामीया हुनिं गुलि क्षति जुल धइगु बारे विवरण मवनीसां अन अझ नं सुनामी वयाच्वंगुलिं आपालं क्षति जुइगु अनुमान याःगु दु । टोकियोलय् छगू मिनेट स्वयां अप्वः भुखाय् ब्वयाः अनया छुंछुं छेँय् क्षति यानाब्यूगु दु । भुखाय् लिपा अन विद्युतिया माध्य सर्ट जुयाः छुंछुं छेँय् मि तकं च्याःगु दु । चीनया राजधानी बेइजिङय् तकं महसुश जूगु भुखाय् लिपा जापान नापं प्रशान्त महासगरय् लाःगु ताइवान, म्यानमार फिलिपिन्स, क्वाम, हवाई नापं ५३ देशय् १० मिटरया सुनामी वयेमफुगु धासें सतर्कता नालेता सूचं जारी याःगु दु । निन्हु न्ह्यः जक जापानया दक्षिणी टतय् ७.२ रेक्टर स्कलया भुदाय् ब्वःगु खः ।",https://www.nepalmandal.com/content/13008.html
101,"जापानय् परमाणु उर्जा प्लान्टय् विष्फोट, संकटकालया घोषणा ","Sat Mar 12, 2011  3:46 pm",तःभुखाय् व विनाशकारी सुनामी पाखें आपालं क्षति याःगु कन्हय् कुन्हु जापानया फुकुसिमाय् दुगु उर्जा प्लान्टय् भयानक विष्फोट जूगु दु । तःभुखाय् ख्वाँउकेगु संयन्त्र असफल जुइवं उगु विष्फोट जूगु खः । राजधानी टोकियो पाखें २५० उत्तरय् लाःगु प्लान्टय् विष्फोट लिपा अनया छगू रियाक्टर पाखें रेडियोइक्टिभ ज्वलंत पिने वयेवं अन दुगु दक्वं नायावनीगु खतरा ब्वलंगु दु । अन दुगु ज्वलंत नाया वनीगु खतरा जुइवं जापानी प्रधानमन्त्री नाओटो कानं फुकुसिमा १ व २ उर्जा प्लान्टय् संकटकालया घोषणा यानादीगु दु । विष्फोटय् लानाः अन कार्यरत आपालं ज्यामित घाःपाः जूगु धाःसां यकिन ल्या मवनी । तर जापानी सरकारया प्रवक्ता युकिओ इडानों दक्वं ज्यामितय्त सुरक्षित थासय् उद्दार यायेधुंकूगु दुसाः अन विष्फोटया कारण बारे अध्ययन जुयाच्वंगु जानकारी बियादीगु दु । म्हिग जापानय् ब्वःगु ८.९ रेक्ट स्केलया भुखाय् व सुनामी वयाः न्हय्सः स्वयां अप्वः मनूत सीगु धुंकूगु दुसाः अझ आपालं मनूत तनाच्वंगु दु । विभिन्न संचार माध्यमया कथं अन सीपिनि ल्या १३००म्ह थ्यनेधुंकूगु खँ धाःगु दु । सरकारं उगु क्षति लानाः उद्दार यायेत न्यय्द्वः सुरक्षाकर्मीत परिचालन याःगु दु ।,https://www.nepalmandal.com/content/13026.html
102,लिबियाय् छम्ह पत्रकारयात गोलीं कयेकाः स्यात ,"Sun Mar 13, 2011  5:15 pm",प्यंगू दशक ताःहाकःगु शासनया विरुद्ध जनप्रदर्शन जुयाच्वंगु लिबियाय् थौं छम्ह पत्रकारयउत गोलीं कयेकाः स्यानाब्यूगु दु । अल जजिरा टेलिभिजनया क्यामेरा पत्रकार अलि हसन अल जाबरयात बेन्गाजी शहरं लिहांवयाच्वंगु इलय् अज्ञात पुचलं गोलिं क्येकाः स्याना ब्यूगु खः । स्वंगः गोलीं लाम्ह अल जाबरयात गोलीं लायेवं अस्पताल यंकूगु खःसां वासः यायेगु झ्वलय् मदुगु खः । उगु घटनाय् लानाः अल जाबर नापं मेम्ह छम्हेसितं गोलीं लाःगु खः । घटना लिपा अल जजिरा टेलिभिजनया निर्देशक वादह खानफरं हत्याया विरुद्ध थःपिं सुम्क मच्वनीगु धासें सम्बन्धित निकाय पाखें न्यायया निंतिं सः ल्ह्वनीगु धयादिल ।,https://www.nepalmandal.com/content/13034.html
103,परमाणु उर्जा प्लान्टय् हानं विष्फोट ,"Mon Mar 14, 2011  2:08 pm","शुक्रवाः वंगु तःभुखाय् व सुनामी लिपा जापानया परमाणु उर्जा प्लान्टय् विष्फोट जूगु निन्हु लिपा हनं अन मेगू विष्फोट जूगु दु । फुकुसिमा क्षेत्रय् दुगु परमाणु उर्जा प्लान्टत मध्ये थौं सुथय् स्वंगूगु नम्बरया रियाक्टर विष्फोट जूगु खः । थ्वस्वयां न्ह्यः शनिवाः छगू नम्बरया रियाक्टरय् विष्फोट जूगु खः । जापानी परमाणु सुरक्षा अधिकारीतय् कथं अन हाइड्रोज ग्यास जम्मा जूगुलिं विष्फोट जूगु खः । भुखाय्, सुनामी व परमाणु उर्जा प्लान्टय् जूगु विष्फोटय् लाना आपालं धनामाल क्षति जूगु जापानय् अनया सरकारं थनिंनिसें लोडसेडिङ यायेगु योजना दयेकाः खः । तर सरकारं यदि फुक्कसिनं विद्युत खपत म्हो यायेगु खःसा उगु योजन लागु यायेम्वाःगु धासें लितकाःगु खः । जापानी प्रधानमन्त्री नाओटो कानं जापानय् जूगु विनाशकारी क्षतिं जापान निगूगु विश्व युद्ध लिपाया हे दकलय् संकटया अवस्था लाःगु संज्ञा बियादीगु दु ।",https://www.nepalmandal.com/content/13043.html
104,'हानिकारक विकिरणया बारे पिहांवःगु हल्ला गलत' ,"Tue Mar 15, 2011  9:40 pm","जापानय् परमाणु उर्जा प्लान्ट विष्फोट जुयाः पिहांव:गु हानिकारक विकिरण एसियाली देय् छगूलिं फैले जुइत्यंगु धकाः पिहांवःगु हल्ला मखुगु धकाः पुष्टि जूगु दु । थौं नेपाः लगायत एसियाली देशय् सुथंनिसें वःगु इमेल, मोबाइलय् वःगु मेसेज नापं फेसबुकय् तयातःगु स्ट्याटसय् बीबीसी पाखें वःगु सुचं धासें विकिरण फैले जुइत्यंगुलिं सजग जुइत इनाप यानातःगु खः । उगु सुचं पिहांवयेवं बीबीसीं सुचं मखुगु धकाः पुष्टि याःगु खः । बीबीसीं एसियाली देय्त विशेष यानाः फिलिपिन्सय् अज्याःगु हल्ला ब्वलंकेगु ज्या मयानाःगु स्पष्ट याःगु दु । उगु सुचंया हुनिं विशेष यानाः फिलिपिन्सय् तनावपूर्ण अवस्था ब्वलंगु खः । सुचंलय् थौं सनिलय् उगु हानिकारिक विकिरण फिलिपिन्सय् थ्यनीगु धकाः उल्लेख यानातःगु खः । मखुगु सुचं ब्यापक रुपं प्रचार जुइवं फिलिपिनो विज्ञान तथा प्रविधि साखां थौं हे छगू पत्रकार सम्मेलन यानाः जापानय् उगु विकिरणया मात्रा अप्वयाच्वंगु खःसां थःपिं सुरक्षित जूगु जानकारी ब्यूगु खः । थ्वस्वयां न्ह्यः जापानय् थौं हानं मेगू छगू परमाणु उर्जा प्लान्ट विष्फोट जुयाः हानिकारिक विकिरणया मात्रा अप्वःगु खः । विकिरणया मात्रा अप्वयेवं जापानी सरकारं उर्जा प्लान्टया ३० किलोमिटर नापसं लाःगु छेँया मनूतय्त छेँ दुने हे च्वनाच्वनेत कडा निर्देशन जारी याःगु खः ।",https://www.nepalmandal.com/content/13062.html
105,सुपरमुन थःगु मिखां ,"Mon Mar 21, 2011  11:31 am",थुगुसीया होलीपुन्हि 'सुपरमुन'लिसे विशेष पुन्हि जुयाबिल ।  झिंच्यादँलिपा थुगु दँय् तिमिला पृथ्वीलिसे दक्कले सतिक्क वःगु खः । वैज्ञानिकतय् कथं थुगु दँय् तिमिला १४ प्रतिशत तग्वः खनेदत सा ३० प्रतिशत अप्वः तेल्लाःगु खनेदत । संचवाःया सर्गतय् खनेदुगु तिमिला सन् १९९३ लिपा दक्कले तःग्वयेक खनेदुगु खः। किपाय् खनेदुगु तिमिला सं .रा. अमेरिकाया सियाटल शहरं खनेदुगु तिमिला खः । सियाटलया बालार्ड धाःगु थासं पासापिंलिसे थुगु तिमिला स्वयेदयाः अले किपा  काये खनाः थ्व ब्लगर तसकं लय् ताये खन ।,https://www.nepalmandal.com/content/13120.html
106,इजिप्टया जनता संवैधानिक संशोधनया पक्षय् ,"Mon Mar 21, 2011  5:19 pm","थ्यंमथ्यं न्यागू दशक ताःहाकःगु होसिनि मुबारकया सत्ता विरुद्ध जनतां याःगु विद्रोह लिपा जूगु जनमत संग्रहलय् इजिप्टया बहुमत जनतां संवैधानिक संशोधनया पक्षय् मत ब्यूगु दु । बहुमतं संवैधानिक संशोधनया पक्षय् मत बिइवं आः राष्ट्रपतिनाप स्वापू दुगु लगायत गुंगू बुँदाय् दुथ्याःगु विषयत संशोधन जुइ । गुकि राष्ट्रपतिया कार्यकाल प्यदँ जुइगु, छम्ह उम्मेदवारं निक्वः तक जक निर्वाचनय् ब्वति कायेदइगु, खुला स्वयां ताः ई संकटकाल घोषणा यायेमाःसा जनमत संग्रह पाखें जनताया मत कायेगु लगायतया दु । इजिप्टय् संवैधानिक संशोधन यायेगु वा मयायेगु धकाः जूगु जनमत संग्रहलय् ७७ प्रतिशतं जनतां संशोधन यायेगु पक्षय् मत ब्यूगु खः । शनिवाः जूगु जनमत संग्रहलय् छगू करोड ८० लख जनतां मत कुर्कूगु खः । मतदान याये योग्य मनूत पाखें निर्वाचनय् ४१ प्रतिशत जनता मत ब्यूगु खः । थुगु ल्याः इजिप्टय् आः तक जूगु निर्वाचनय् ब्वति काःगु दकलय् अप्वः ल्याः खः । थ्व स्वयां न्ह्यः दकलय् अप्व २५ प्रतिशत जनता जक निर्वाचनय् ब्वति का:गु तथ्यांक दु ।",https://www.nepalmandal.com/content/13129.html
107,न्यूजिल्याण्डय् भुखाचं क्षति ,"Fri Sep 24, 2010  4:17 pm",न्युजिल्याण्डय् थौं नं भुखाय् ब्वया क्षति जूगु दु । टोकोरोवा शहरं २०० कि.मि. उत्तर व अक्ल्याण्डं १०० कि.मि.  दक्षिणपाखे नर्थआइल्याण्ड धाःगु थासय् केन्द्रविन्दु जूगु थुगु भुखाय् ५ दशमलव ६ रेक्टर स्केल जूगु स्थानिय एजेन्सी धाःगु दु । थ्व स्वयां न्ह्यः वंगु २४ सेप्टेम्बरय् तिनि ७ दशमलव १ रेक्टर स्केलया भुखाय् ब्वःगु खः । भुखाचं गुलि क्षति जुल धइगु विवरण धाःसा वःगु मदुनि । भूगर्भविद्तय् कथं अन थथे भुखाय् ब्वयेगु जुयाःतुं च्वंगु दुसा थ्व चाहिं वपाखें बिस्कंगु धाःगु दु ।,https://www.nepalmandal.com/content/9877.html
