headline,final_news,date
कोरोना भाइरस चीनं दयेकूगु प्रमाण मदु,"जेनेभा (एएफपी) – वर्ल्ड हेल्थ अरगनाइजेसनं (डब्लूएचओ) कोरोना भाइरस चीनया प्रयोगशालाय् दयेकूगु अमेरिकी दाबीया तिनिं वासिङटनं प्रमाण पेस याये मफूगु धा:गु दु ।
                    
                    
                 थ्वयां न्ह्य: अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं थ्व भाइरसं चीनया प्रयोगशालाय् दयेकूगु सनसनीपूर्ण दाबी याना दिगु ख: । डब्लूएचओया निर्देशक मिखेल रायनं धयादिगु दु, ‘अमेरिकां थ:गु दाबी पुष्टि यायेत छुं नं प्रकारया तथ्यांक अथवा प्रमाण पेस यायेफूगु मदु ।’ वैज्ञानिकतय्सं धा:सा थ्व कोरोना भाइरस जनावरपाखें मनूपाखें थ्यंगु अनुमान याना च्वंगु दु । थगुने चीनय् न्हापांगु पालय् थ्व भाइरस लूगु ख: । वुहानय् लाया नितिं जनावर मिगु बजारं थ्व भाइरस मनूपाखें थ्यंगु विश्वास दु ।",११४० बछलाथ्व त्रयोदशी 
अमेरिकाय् छगू लख सीगु अनुमान,"अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं कोरोना भाइरस संक्रमणया महामारीका कारणं आइतवा: थ:गु देसय् छगू लख मनू सीगु अनुमान यानादिगु दु । तर वयक:यात छु नं विश्वास दु धा:सा सन् २०२० या अन्त्य तक कोरोना भाइरसविरुद्ध ल्वाइगु खोप नं विकास जुइधुंकूगु जुइ । अमेरिकाय् आ: तक ११ लखसिबें अप्व: कोरोना भाइरसपाखें संक्रमित जुइ धुंकूगु दु:सा ६७ द्वसिबें अप्व:सिया मृत्यु नं जुइ धुंकूगु दु ।
                    
                    
                 अमेरिकाय् थी थी राज्य कायम जुयाच्वंगु लकडाउनया कारणं अनया अर्थ व्यवस्थाय् नं बांमला लिच्व: लाना च्वंगु दु । नियमित पत्रकार सम्मेलनया झ्वलय् राष्ट्रपति ट्रम्पं धयादिल, ‘छगू लाख मनू कोरोना भाइरस संक्रमणया कारण सीगु जुइ । थ्व तसकं ग्यानापुगु स्थिति ख: ।’ थ्वं न्हय: वयकलं ७० द्वया ज:ख जक मनूत सीगु दाबी याना दिगु ख: । अमेरिकाय् बच्छि राज्यतय्सं लक डाउनया स्थितियात बुलुहुं कम याना यंकेगु याये धुंकूगु दु । अमेरिकाय् कोरोना भाइरसया कारणं सीपिनिगु ल्या: नं कम जुया वना च्वंगु दु । (वासिङटन, रोयटर्स)",११४० बछलाथ्व द्वादशी 
कोरोनाया कारणं चीनया जीडीपी ७ प्रतिशतं म्हाे,"येँ – कोरोना भाइरस (काेभिड-१९)या कारणं विश्वन्यंकया अर्थतन्त्र तसकं प्रभावित जुइगु अनुमान थीथी थासं सार्वजनिक जुइधुंकूगु दु । वहे अनुमान कथं चीनया अर्थतन्त्रय् तीव्र गिरावट जूगु तथ्यांक सार्वजनिक जूगु दु । सन् २०२०या न्हापांगु त्रैमासिकय् चीनया मुक्कं ग्राहस्थ उत्पादन (जीडीपी)इ ६.८ प्रतिशतं म्हो जूगु दु । सन् १९९२ लिपा चीनया अर्थतन्त्रय् थुलि बांमलाक्क धक्का लाःगु थ्वहे न्हापांगु खुसी खः ।
                    
                    
                 चिनियाँ अधिकारीतय्सं सार्वजनिक याःगु तथ्यांक कथं थुगु दँया न्हापांगु स्वलाया दुने चीनया जीडीपीइ म्हो जूगु दु । सन् २०१९या डिसेम्बरं निसें शुरु जूगु कोरोना भाइसर नियन्त्रण यायेगु चीनया निंतिं आपालं थासय् लकडाउन यायेमाःगुलिं अर्थतन्त्रय् लिच्वः लाकूगु खः । छुं ई न्ह्यःनिसें चीनं लकडाउन लगायतया प्रतिवन्ध चीकाः उद्योग व्यवसाय संचालन यायेधुंकूगु दु । तर अझ नं विश्वया थीथी थासय् लकडाउन जुयाच्वंगुलिं चीनयात थःगु सामान विश्व बजारय् थ्यंकेत समस्या जुयाच्वंगु दु ।",११४० चौलागा दशमी
रुसय् छन्हुं हे १० हजार कोरोनाया संक्रमण,"येँ – रुसय् छन्हुं ९ हजार ६ सय २३म्ह मनूतय्त कोरोना भाइरसया संक्रमण जूगु दु । छन्हुया दुने रुसय् दकलय् अप्व संक्रमित जूगु खः । छन्हु न्ह्यःया तथ्यांक कथं शनिवाः संत्रमित जूपिं २० प्रतिशतं अप्वःगु खः । थ्व नापं रुसय् आः छगू लख २४ हजार ५४म्हेसित संक्रिमण जुइधुंकूगु दु ।
                    
                    
                 अथेहे शनिवाः छन्हुया दुने हे कोरोनाया कारणं ५७म्ह मनूत सीगु दु । आः तक रुसय् १ हजार २ सय २२म्ह मनूत सीधुंकूगु दु । रुसय् संत्रमित नापं सीपिनि ल्याः अप्वयेवं सरकारयात थप दबाव लाःगु दु । थ्वहे ल्याखय् संक्रमितत अप्वइगु खःसा याकनं हे अस्पतालय् थाय्या अभाव जुइगु सम्भावना दु ।",११४० बछलाथ्व एकादशी
कोरोना भाइरसया उत्पत्ति प्राकृतिक : डब्लुएचओ,"येँ – विश्व स्वास्थ्य संगठनं (डब्लुएचओ) विश्वन्यंक महामारी जुयाच्वंगु कोरोना भाइरया उत्पत्ति प्राकृतिक रुपं जूगु खँ धाःगु दु ।
                    
                    
                 अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं भाइरया उत्पत्ति चीनया वुहान इन्सटिच्युट अफ भायरोलोजीं जूगु दावी यानादीगु कन्हय् कुन्हु स्वास्थ्य संगठनं थज्याःगु प्रतिकृया बिउगु खः । स्वास्थ्य संगठनया आपत्तकालिन प्रमुख माइकल रायनं थुगु भाइरस प्राकृतिक रुपं उत्पत्ति जूगु धयादिसें थुकीया बारे तःक्व हे आपालं वैज्ञानिकतय्सं पुष्टि यायेधुंकूगु धयादिल । स्वास्थ्य संगठनं न्हापांनिसें धयाच्वंगु खँ लिसाकयादिसें आपत्तकालिन प्रमुख रायनं धयादी, ‘भाइरस प्राकृतिक रुपं जूगु धाइगु खँय् झी आश्वस्त दु ।’ राष्ट्रपति ट्रम्पं वुहानया ल्याबं कोरोनाया भाइरस उत्पत्ति जूगु प्रमाण थःम्ह स्वयेधुनाःगु खँ बिहीवाः पत्रकारतय्त कनादीगु खः । नापं वय्कलं कोरोना भाइरसयात कयाः डब्लुएचओ चीनया प्रवक्ता कथं जक न्ववानाच्वंगु द्वपं नं बियादीगु खः ।",११४० बछलाथ्व नवमी
वुहानय् लच्छि लिपा न्हूम्ह कोरोना संक्रमित,"बीबीसी – कोरोना भाइरस (कोभिड-१९)या दकलय् न्हापां खनेदुगु चीनाया वुहान शहरय् हानं छम्हेसिक संक्रमण खनेदुगु दु । वुहान शहरय् न्हूगु संक्रमण लच्छि लिपा खनेदुगु खः । आइतवाः ८९दँया मिजंयात संक्रमण जूगु खँ चीनया राष्ट्रिय स्वास्थ्य आयोगं धाःगु दु । उम्ह संक्रमितया स्वास्थ्य अवस्था गम्भीर दुगु खँ नं आयोगं धाःगु दु । संक्रमण खनेदयेवं उम्ह मिजं च्वनीगु इलाकायात निषेधित यानाः सुरक्षा व्यवस्था क्वाःतुगु दु ।
                    
                    
                 वुहानया छगू केस नापं चीनय् झिंप्यम्ह न्हूपिं संक्रमित खनेदुगु दु । आः तक चीनय् ८२ हजार ९ सय १म्ह मनूतय्त संक्रमण जुइधुंकूगु दु । अथेहे कोरोनया कारणं ४ हजार ६ सय ३३म्ह मनूत सीधुंकूगु दु ।",११४० बछलागा तृतीया
कोरोनाया बिरामीयात हाइड्रोक्सिक्लोरोक्वाइन छ्यलेमदइगु,"विश्व स्वास्थ्य संगठनं (डब्लुएचओ) कोरोना भाइरस ल्वय्या वासः यायेगु निंतिं मलेरिया विरुद्धया वासः हाइड्रोक्सिक्लोरोक्वाइनया परीक्षणय् अस्थायी प्रतिबन्ध तःगु दु । स्वास्थ्य संगठनया निर्देशक डा. टेड्रोस अडानोम गेबेरियसं सोमवाः जूगु पत्रकार सम्मेलनया झ्वलय् हाइड्रोक्सिक्लोरोक्वाइनया परीक्षणय् अस्थायी प्रतिबन्ध तयागु जानकारी बियादिल ।
                    
                    
                 ‘द ल्यासेन्ट’ नांया साइन्स जर्नलया अनुसन्धान रिपोर्टय् हाइड्रोक्सिक्लोरोक्वइनया वासः छ्यलीपिं मनूतय्त नुगःचुया समस्या जुइगु व सीगु खतरा जुइगु खँ न्ह्यथनातःगु खः । उगु रिपाेर्ट लिपा थुगु वासः लाक्वः पाक्व छ्यलाच्वंगु प्रति चिउता प्वंकादिसें स्वस्थ्य संगठनया निर्देशक डा. टेड्रोसं धयादिल, ‘थ्व वासःयात सुरक्षित तरिकां छ्यलेगु बारे डेटा सेफ्टी मनिटरिङ बोर्डं अध्ययन याइ अले विश्वन्यंक व्यापक रुपं छ्यलाच्वंगु बारे विश्लेषण नं जुइ ।’ अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं कोरोना भाइरस विरुद्ध ल्वायेगु निंतिं हाइड्रोक्सिक्लोरोक्वाइनया सेवन यानाच्वंगु धयादीगु छुं दिं लिपा हे स्वास्थ्य संगठनया निर्देशक टेड्रोसं प्रतिबन्धया घोषणा यानादीगु खः ।",११४० तछलाथ्व चौथी
चीनय् हाकनं खनेदत संक्रमण,"बेइजिङ (बीसीसी) – चिनिया सहर सुलानय् कोरोना भाइरसपाखें संक्रमित जुपिनि ल्या: अप्वयेवं उकियात लकडाउन या:गु दु । आइतवा: बहनितक अन ११ म्हेसित संक्रमण जूगु पुष्टि जूगु दु । छम्ह लन्ड्रीइ ज्या याइम्ह मिसापाखें संक्रमण ब्वलंगु विश्वास याना त:गु दु । उम्ह ४५ दँया मिसां थ: भा:त, तथा व परिवारया मेपिं दुजतय्स भाइरस पुंकूगु अनुमान दु । पूरा सहर लकडाउन यायेगु झ्वलय् सकसितं छेँ पिहाँ मवयेत धा:गु दु । सुलान सहर जिलान प्रान्तय् ला: । थ्व सहर उत्तर कोरियाया सिमानानाप स्वना च्वंगु दु । उत्तर कोरियां थ:थाय् आ: तक छम्ह नं संक्रमित मलूगु धयाच्वंगु दु ।",११४० बछलागा चौथी
कोरोना भाइरस गुब्लें तनावनी मखु : डब्लूएचओ,"जेनेभा (एएफपी) – विश्व स्वास्थ्य संगठनं (डब्लूएचओ) ख्याच्व: ब्यूगु दु, कोरोना भाइरस मानव समाजपाखें सम्भवत: गुब्ले नं तनावनी मखु, बरु मनूतय्सं थ्व नापं म्वायेत अभ्यस्त जुइमा: । कोरोना भाइरस संक्रमणया कारण सिपिनि ल्या: स्वंगू लख थ्यनेवं डब्लूएचओया थ्व दाबी न्ह्यने व:गु ख: ।
                    
                    
                 बुधवा:या नियमित पत्रकार सम्मेलनया झ्वलय् संस्थाया निर्देशक डा. माइक रायनं कोराना भाइरस याकनं गुब्ले तना वनीगु सम्भावनाबारे छुं हे धायेग मफइ दाबी याना दिल । वयक:या कथं भाइरसविरुद्ध भ्याक्सिन तयार जुसां थुकिया नियन्त्रण यायेत अझं यक्व कुत:या आवश्यक जुइ । डा. रायनया धापू ख:, ‘कोरोना भाइरस मेगु महामारीया ल्याखं झीगु न्हयने व:गु दु । सम्भवत: थ्व गुब्ले नं तनावनी मखु ।’ वयक:या विचा: ख:, ‘एचआईभी अझं झीथाय् दनी, व तनावंगु मदु । तर मनूतय्सं व नापं म्वायेगु सयेका काल । सायद कोरोना भाइरसयात कया नं थथे हे जुइ ।’",११४० बछलागा सप्तमी
कोरोना भाइरस : विश्वन्यंक सीपिं ३ लखं अप्वल,"येँ  – विश्वन्यंक महामारी जुयाच्वंगु कोरोना भाइरस (कोभिड-१९)या कारणं विश्वन्यंक सीपिनि ल्याः ३ लखं अप्वःगु दु ।
                    
                    
                 शुक्रवाः सुथय् तकया तथ्यांक कथं कोरोनाया कारणं विश्वन्यंक ३ लख ३ हजार ४ सय १३म्ह सीधुंकूगु दु । सीपिं मध्ये दकलय् अप्व अमेरिकाय् खः । अन ८६ हजार ९ सय १२म्ह सीधुंकूगु दु । वधुंकाः बेलायतय् ३३ हजार ६ सय १४म्ह सीगु दुसा इटालीइ ३१ हजार ३ सय ६८म्ह सीधुंकूगु दु । अथेहे कोरोना भाइरसपाखें संक्रमिततय् ल्याः ४५ लख २७ हजार १ सय २७ थ्यंगु दु । संक्रमितत मध्ये नं दकलय् अप्व अमेरिकाय् खः । अमेरिकाय् १४ लख ५७ हजार ५ सय ९३म्ह मनूत संक्रमित जूगु दु । वधुंकाः स्पेन व रुसय् छसिकथं २ लख ७२ हजार ६ सय ४६म्ह व २ लख ५२ हजार २ सय ४५म्ह थ्यंगु दु । संक्रमितत मध्ये १७ लख मनूत पूर्ण स्वस्थ्य जुइधुंकूगु दु । विश्व स्वास्थ्य संगठनं विश्वन्यंक लकडाउनयात थीथी देसं याकनं चीकूगु धासें थुकीं संक्रमिततय् ल्याः झन् अप्व जुइफइगु ख्याच्वः बीधुंकूगु दु ।  ",११४० बछलागा अष्टमी
ट्रम्पं पत्रकारयात जातिवादी टिप्पणी याःगु धासें विरोध,"येँ – कोरोना भाइरस (कोभिड-१९)या महामारी जुइधुंकाः अमेरिकाया राष्ट्रपति डोनाल्ड ट्रम्पं नियमित रुपं पत्रकार सम्मेलन यानाच्वंगु दु । तर अज्याःगु पत्रकार सम्मेलन न्ह्यावलें विवादय् वयाच्वंगु दु । गवलें पत्रकार सम्मेलनया इलय् मास्क मतःगु खँय् विवाद जूगु खःसा गवलें स्वास्थ्य अधिकारीत स्वयां ज्वः मलागु खँ पत्रकारतय्त धाःगुलिं विवाद वयेगु यानाच्वंगु दु । अथेहे गवलें मखुगु वासः नयाः कोरोनाया उपचार जुइफुगु धासें छगूं लिपा मेगू खँय् विवादित जुइगु यानाच्वंगु दु ।
                    
                    
                 थुगुसी राष्ट्रपति ट्रम्पं छगू ‘जातिवादी’ टिप्पणी याःगु धासें विवाद सुरु जूगु दु । ह्वाइट हाउसय् जूगु नियमित पत्रकार सम्मेलनया झ्वलय् छम्ह एशियाली मूलया अमेरिकी पत्रकारं न्यंगु न्ह्यसलय् राष्ट्रपति ट्रम्पं धयादिल, ‘थ्व विषयलय् चीनयात न्यं हुं ।’ सिबिएस न्यूजया पत्रकार वेच्या च्याङं छाय् ट्रम्पं कोरोनाया टेस्ट यायेगु खँय् अमेरिकां मेगू देय् स्वयां तसकं बांलाक यानाच्वंगु खँ धायेगु यानाच्वंगु दु, छाय् थ्व छगू विश्व प्रतिस्प्रर्धाया खँ जुयाच्वंगु दु धकाः न्ह्यसः न्यंगु खः । एशियाली मूलया अमेरिकन पत्रकारं न्यंगु न्ह्यसलय् राष्ट्रपति ट्रम्पं थ्व विषयलय् छं चीनयात न्यं धकाः लिसः बियादीगु खः । राष्ट्रपति ट्रम्पया थ्व धापु जातिवादी टिप्पणी जूगु धासें विवादय् लाःगु दु । चीनय् बुम्ह अमेरिकी पत्रकारयात थज्याःगु टिप्पणी याःगुलिं धासें विरोध जूगु दु । वयां लिपा सिएनएनया पत्रकार क्याटलान कोलिन्सं थःगु न्ह्यसः इलय् मन्यंगु धासें राष्ट्रपति ट्रम्पं वय्कःयात नं न्ववाये मबिउसें पत्रकार सम्मेलन आकाझाकां क्वचायेकूगु खः । भिडियाे साभार ः सिबिएस न्यूज",११४० बछलागा पञ्चमी
११३ दँया मिसां बुकल कोभिड-१९ यात,"म्याड्रिड (बीबीसी) – स्पेनया दकलय् ज्याथम्ह धका: विश्वास याना तम्ह मिसां कोभिड-१९ यात बुकूगु अनया सरकारी पदाधिकारीतय्सं धा:गु दु । ११३ दँया मारिया ब्रानयासयात मार्चय् भाइरसं पुंगु ख: । उब्लेनिसें आइलोसनय् च्वना च्वंम्ह ब्रानयासयाके भाइरसया सामान्य लक्ष्यण जक खनेदूगु ख: । थुकिया अर्थ व मिसां आ:या कोरोना भाइरस संक्रमणया महामारीनापं सन् १९१८–१९१९ या फ्लुया महामारी व सन् १९३६–१९३७ या स्पेनी गृहयुद्ध सकतां खन ।
                    
                    
                 मिसाया म्हयाय् नं ट्विट यासें धा:गु दु, ‘मांया स्थिति सामान्य दु ।’ ब्रानयासया जन्म सन् १९०७ इ मेक्सिकोय् जूगु ख: । न्हापांगु विश्वयुद्धया इलय् व थ:गु अबुनाप स्पेन थ्यंगु व:गु ख: । अबुम्ह पत्रकार ख: । वया न्हापांम्ह मचा हे ८६ दँ क्यने धुंकूगु दु । अथेतुं वया न्हापाम्ह छय् नं ६० दँ क्यने थ्यने धुंकूगु दु ।",११४० बछलागा षष्ठी
भारत जःलाखःला देय्या निंतिं खतरा : पाकिस्तानी प्रधानमन्त्री,"येँ – पाकिस्तानी प्रधानमन्त्री इमरान खानं जःलाखःला देय्या निंतिं भारत खतरा जुयावनाच्वंगु खँ धयादीगु दु । वय्कलं नेपाः नापं बंगलादेश, चीन व पाकिस्तान थज्याःगु जःलाखःला देय्या निंतिं भारत खतरा जुयावनाच्वंगु धयादीगु खः ।
                    
                    
                 बुधवाः छगू ट्वीट यानादिसें प्रधानमन्त्री खानं नेपाः व चीननाप सीमा विवाद, बांगलादेशयात नागरिकता कानून व पाकिस्तानयात मखूगु सैन्य अपरेशनया यायेत्यंगु धकाः धम्की बियाः भारतं जःलाखःला देय् नापया स्वापु स्यंकाच्वंगु धयादिल । वय्कलं भारतया नरेन्द्र मोदीया सरकारयात जर्मनया हिटरया नाजीतय् विचारधारानाप ज्वःलागु द्ववपं नं बियादिल । वय्कलं धयादिल, ‘हिन्दु अतिवादी मोदी सरकारया अहंकारपूर्ण विस्तारवादी नीति व नाजीतय् विचारधारा समान खनेदु ।’ नेपालं लिम्पियाधुरा, कालापानी व लिपुलेक सीमाया विवाद जुयाच्वंगु दुसा उखे चीन नाप लद्दाख क्षेत्रय् सीमा विवाद जुयाच्वंगु दु ।",११४० तछलाथ्व पञ्चमी
कोरोना भाइरस : आःतक छम्ह नं संक्रमित मदुगु देय्त,"येँ – सन् २०१९या डिसेम्बरय् सुरु जूगु कोरोना भाइरस (कोभिड-१९) आः तक १८८ स्वयां अप्व देशय् थ्यनेधुंकूगु दु । चीनया वुहान शहरं सुरु जूगु संक्रमण विश्वन्यंक महमारीया रुप कयाच्वंग दु । विश्वन्यंक हे थुगु ल्वय् पाखें बचे जुइगु निंतिं सामाजिक दुरी कायम यायेगु ज्या जुयाच्वंगु दु । अधिकांश थासय् लकडाउनया अवस्था दु ।
                    
                    
                 जोन हप्किनस विश्वविद्यालयया कथं आः तक ५८ लख मनूत थुगु ल्वय्पाखें संक्रमित जुइधुंकूगु दु । अले ३ लख ६० हजार स्वयां अप्व मनूत सीधुंकूगु दु । २४ लख मनूत संक्रमण मुक्त जुइधुंकूगु दु । थ्वहे दथुइ कोरोना भाइरसया छम्ह नं संक्रमित खनेमदुगु छुं छुं देय्त दु । आधिकारिक रुपं छम्ह नं संक्रमितत मदुगु देय्त थुकथं दु :",११४० तछलाथ्व सप्तमी
"भारतय् धार्मिक स्वतन्त्रता हननया घटना अप्वल, हाकूगु धलखय् तयेत माग","येँ – भारतय् धार्मिक स्वतन्त्रता हननया घटना अप्वःगु धासें छगू अमेरिकी आयोगं भारयात हाकूगु धलखय् तयेत माग याःगु दु ।
                    
                    
                 अन्तर्राष्ट्रिय धार्मिक स्वतन्त्रताया निंतिं नीस्वनातःगु अमेरिकी सरकारया आयोगं (युइससीआईआरएफ) भरतीय प्रधानमन्त्री नरेन्द्र मोदीया इलय् न्हू दिल्लीं धार्मिक स्वतन्त्रताया हनन याःगु खँ धाःगु दु । मंगलवाः थःगु वार्षिक प्रतिवेदन सार्वजनिक यासें भारतं थज्याःगु अवस्थाय् सुधार मयासाः हाकूगु धलखय् तयाः प्रतिबन्ध तकं तयेमाःगु सुझाव बिउगु दु । सन् २०१९स भारतया अल्पसंख्यकतय्सं धार्मिक रुपं तच्वःगु दमनया अवस्था फयेमाःगु व मुक्कं भारतय् धार्मिक स्वतन्त्रताया अवस्था दयनीय जूगु खँ प्रतिवेदनय् न्ह्यःथनातःगु दु । अथेहे भारतीय प्रधानमन्त्री मोदीया अति हिन्दुवादी सरकारं अल्पसंख्यकत प्रति हिसांया वातावरण दयेकूगु व असहिष्णुता ब्वलंकीगु कथंया अवस्था सृजना याःगु धाःगु दु । आयोगया उप सभापति नादिनी मानेजां भारत सरकारं हःगु नागरिकता विधयेकया नापं अल्पसंख्यकतय् अधिकारयात कुण्ठित यायेगु ज्या तसकं चिन्तजनक जूगु धयादिल ।",११४० बछलाथ्व षष्ठी
कोरोना भाइरस : अमेरिकाय् सीपिं छगू लखं अप्वल,"येँ  – हलिंन्यंक न्यनाच्वंगु कोरोना भाइरसा (कोभिड-१९)या महामारीया कारणं संयुक्त राज्य अमेरिकाय् छगू लख स्वयां अप्व मनूत सीगु दु । काभिड-१९या कारणं प्यलाया दुने अमेरिकाय् छगू लख स्वयां अप्व मनूत सीगु खः ।
                    
                    
                 जोन हप्किन्स विश्वविद्यालयया कथं अमेरिकाय् आः तक छगू लख ४ सयय १८म्ह मनूत सीधुंकूगु दु । थ्व तथ्यांक अमेरिकाया ४४दँया इतिहासय् कोरिया, भियतनाम, इराक व अफगानिस्तान युद्धया इलय् सीपिं सैनिकतय् ल्याः बराबर खः । अथेहे १६ लख ९९ हजार १ सय २६म्ह मनूत भाइरसपाखें संक्रमित जूगु दु । थ्व ल्याः हलिन्यंकया फुक्क देय्या संक्रमिततय् ३० प्रतिशत खः । 
अमेरिकाय् दकलय् न्हापां जनवरी २१ तारिक कुन्हु वासिङटन राज्यय् संक्रमन खनेदुगु खः । सन् २०१९या डिसेम्बरय् चीनया वुहान शहरं सुरु जूगु महामारीया कारणं ५६ लख मनूत संक्रमति जूगु दुसा ३ लख ५४ हजार मनूत सीधुंकूगु दु । झण्डै २५ लख मनूत कोरोना भाइरसपाखें मुक्त जुयाः लनेधुंकूगु दु ।",११४० तछलाथ्व षष्ठी
कोरोना भाइरस : अमेरिकाय् सीपिनि ल्याः ५० हजारं अप्वल,"येँ – कोरोना भाइरस (कोभिड-१९)या कारणं अमेरिकाय् सीपिनि ल्याः ५० हजार २ सय ४३म्ह थ्यंगु दु ।
                    
                    
                 विश्वन्यकं महामारी जुयाच्वंगु कोरोनाया कारणं अमेरिकाय् आः तक ८ लख ८६ हजार ७ सय ९म्ह मनूत संक्रमित जूगु दु । वंगु छवाःया दुने जक थन २ लख अप्व मनूत संक्रमित जूगु खः । कोरोनाया संक्रमण लानाः अस्पतालं छेँ लिहांवंपिं धाःसा ८५ हजार ९ सय २२म्ह थ्यंगु दु । अमेरिकाय् दकलय् अप्व न्यूयोर्कय् २ लख ६८ हजार मनूत संक्रमित जूगु दुसा २० हजार ८ सय मनूत सीधुंकूगु दु । अमेरिकाय् कोरोना भाइरसया संक्रमण तच्वया वनेवं अन सरकारं ४ खर्ब अमेरिकी डलर बारबरया राहत प्याकेज हयेत्यंगु दु । अमेरिकी सिनेटं बिहीवाः पारित याःगु राहत प्याकेज विशेष यानाः चिधंगु व्यवसाय, अस्पताल व कोभिड-१९ नाप ल्वायेगु निंतिं माःगु सामानया निंतिं छ्यलीगु जूगु दु । अथेहे अमेरिकां बेरोजगारतय्त नं राहत बीगु धकाः थ्वस्वयां न्ह्यः हे घोषणा याःगु खः । अज्याःगु राहत कायेगु निंतिं २ करोड ६० लख मनूतय्सं आवेदन बीधुंकूगु दु ।",११४० बछलाथ्व पारू 
पाकिस्तानय् मे ९ तक लकडाउन,"येँ – पाकिस्तानं देय्न्यंक यानाच्वंगु लकडाउनयात थप याःगु दु । कोरोना भाइरसया महामारी अप्वयाच्वंगुलिं पाकिस्तानं मे ९ तारिक तकया निंतिं लकडान अप्वयेकूगु खः । राष्ट्रिय समन्वय समितिया मुँज्यां लकडाउनया ई थप यायेगु निर्णय याःगु जानकारी पाकिस्तानी योजना व विकास मन्त्रीं असद उमारं बियादिल ।
                    
                    
                 दकलय् न्हापां वंगु महिनाय् लकडायन याःगु पाकिस्तानं छु ई थुके लकडाउनयात छुंछुं थासय् फुकुवायाःगु खः । तर पाकिस्तानया स्वास्थ्य अधिकारीतय्सं पूर्णरुपंलकडाउन मयाःसा कोरोनाया अवस्था भायवह जुइफुगु ख्याच्वः बिउगु खः ।",११४० बछलाथ्व दुतिया
‘कोरोना भाइरसया कारणं न्ये मखना भयावह अवस्थाय् वयेफुगु’,"येँ – संयुक्त राष्ट्र संघया विश्व खाद्य कार्यक्रमं (डब्ल्यूएफपी) कोरोना भाइरसया कारणं विश्वन्यंक नये मखना भयावह अवस्था वयेफुगु खँ धाःगु दु ।
                    
                    
                 खाद्य कार्यक्रमया प्रमुख डेभिड ब्यासलें कोरोनाया महामारीं नये मखंपिं अप्वया आःया स्वयां निदुगं थ्यनेफुगु खँ धयादीगु दु । राष्ट्र संघया सुरक्षा परिषद्या मुँज्याय् वय्कलं विश्वन्यंक न्ये मखना महामारी जुइगु अवस्था वयेत्यंगुलिं सचेत जुइमाःगु धयादिल । ‘कोरोना भाइरसया कारणं झी स्वास्थ्य क्षेत्रय् जक महामारीया सामना यानाच्वंगु मखु, थुकीं विश्वव्यापी मानवीय प्रकोप नं हयाच्वंगु दु ।’, ब्यासलें धयादिल । खाद्य कार्यक्रम लगायत मेमेगू संस्थां याःगु छगू अध्ययनया प्रतिवेदनय् नये मखनिपिनि ल्याः आः स्वयां निदुगं अप्वइगु खँ न्ह्यथनेवं थज्याःगु खँ पिहांवःगु खः । कोरोनाया कारणं थुगु दँय् २६ करोड मनूत अज्याःगु महामारीया शिकार जुइफइगु अनुमान खाद्य कार्यक्रमं याःगु खः । थ्वस्वयां न्ह्यः सन् २०१९य् थुकीया ल्याः १३ करोड दुगु खः ।",११४० चौलागा आमै
कोरोना भाइरस : विश्वन्यंक सीपिं २ लखं अप्वल,"येँ – विश्वन्यंक जुयाच्वंगु कोरोना भाइरस (कोभिड-१९)या महामारीया कारणं सीपिनि ल्याः २ लखं अप्वःगु दु ।
                    
                    
                 सन् २०१९या डिसेम्बर महिनाय् चीनया वुहानं सुरु जूगु कोभिड-१९या कारणं विश्वन्यंक २ लख ३ हजार २८९म्ह संक्रमितत सीधुंकूगु दु । जोन हप्किन्स विश्वविद्यालयया कथं आः तक २९ लख २१ हजार मनूत थुगु भाइरसपाखें संक्रमित जूगु दु । अथेहे २ लख ३ हजार संक्रमितत स्वस्थ्य जुयाः छेँय् लिहांवनेधुंकूगु दु । कोभिड-१९पाखें दकलय् अप्व अमेरिका व युरोपेलि देशय् संक्रमित जूगु दु । अमेरिकाय् जक ५४ हजार मनूत सीधुंकूगु दुसा ९ लख ६० हजार मनूत संक्रमित जूगु दु । थुके कोभिड-१९पाखें दकलय् अप्व प्रभावित याःगु एशियाली देय् चीन व दक्षिण कोरियाय् धाःसा संक्रमिततय् ल्याः म्हो जुयाच्वंगु दु । शनिवाः चीनय् ११म्ह व दक्षिण कोरियाय् १०म्ह जक न्हूपिं संक्रमित खनेदुगु खः ।",११४० बछलाथ्व तृतीया
