headline,final_news,additional_info
ज्वर वगुलिं राष्ट्रपति भण्डारीं त्रिवि शिक्षण अस्पतालय् भर्ना,राष्ट्रपति विद्यादेवी भण्डारी वासः यायेगु नितिं थौ. शनिवाः बहनिं त्रिवि शिक्षण अस्पताल महाराजगञ्जय् च्वनिगु जुगु दु । चिकित्सकयान कथं हि परिक्षणय् रिपोर्टय् गुगु नं कथंया समस्या खने मदुगु खँ धाःगु दु । राष्ट्रपति भण्डारी प्यन्हू न्ह्यः निसें ज्वरो व सेंखँ चाःगुलं शनिवाः सुथय् शिक्षण अस्पताल महाराजगन्ज वंगु खः । चिकित्सकतय्सं ज्वरो म्हो मजुगुलिं थौ. चच्छि अस्पतालय् तयेगु खँ धाःगु खः । चिकित्सकया कथं २४ घण्टाया निगरानी लिपा आइतवाः डिस्चार्ज यायेगु अस्पतालं न्ह्यथंगु दु । राष्ट्रपति भण्डारीयात फिजिसियन निरज बमया टिमं वासः यानाच्वंगु दु ।,"नेवा: अनलाइन न्युज | २०७९ आश्विन २२, शनिबार १९:५६:४६  "
न्हूदँया लसताय् सुकुन्दा ¥यालीनिसें तुच्चा ज्याझ्वः,"नेपाल संवत् ११४३ न्हूदँया लसताय् स्वनिगःयंकं थीथी संघसंस्थां तुच्चा ज्याझ्वःया ग्वसाः ग्वःगु दु । न्हूदँया लसताय् थथे तुच्चा ज्याझ्वः अन्नपूर्ण क्लबं म्हिगः शनिवाः येँया दरबार स्कूलय् तःजिक तुच्चा ज्याझ्वः याःगु दुसा अथेहे, म्हिगः येँयाः १५ गू क्लवया मंकाm ग्वसालय् मेनतम याः व सांस्कृतिक ज्याझ्वः याःगु दु ।  थुकथं हे लक्ष्मीपूजाया दिं येँया १५ वडाया श्री गणेश सामुदायिक विकास सेवां डल्लु आवासं सुकुन्दा ¥याली ज्याझ्वःया ग्वसाः ग्वयातःगु दु । अथे हे थौं आइतवाः इनाद्य्र बिनायक क्लवं इनात्वलं सुकुन्दा ¥याली यायेत्यंगु दु । अथे हे कार्तिक ९ गते न्हूदँया न्हिं मैतिदेवी परिषदंसांसकृतिक सुकुन्दा ¥याली याइगु जुगु दु । ओलम्पस क्लबं कौलागा चतुर्दसीया दिं ओमबहाःया नःबहिली तुच्चा ज्याझ्वःया ग्वसाः ग्वयातःगु दु । ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ६, आइतबार ०७:२०:१५  "
वाङ्ममय शताब्दी पुरूष सत्यमोहन जोशी आइसियूलय्,१७ न्हू न्ह्यः निसें यलया किष्ट अस्‍पतालय् वासः यकादिम्ह १०३ दँया वाङ्ममय शताब्दी पुरूष सत्यमोहन जोशीयात आइसियूय् तःगु दु । आइतवाः अस्पतालया निर्देशक प्रा.डा. सुरज बज्राचार्य जारी याःगु विज्ञप्ति कथं वयकःया स्वास्थ्यय् उल्लेखनीय प्रगति मजुगुलिं आइसियूय्  तयेत्यंगु खः । समग्र स्वास्थ्यमा उल्लेखनीय प्रगति खनेमदु व युरिन इन्फेक्सन व छातीइ निमोनियाया कारण पमोनोलोजिष्ट व इन्टरनल मेडिसिन विभागया विभागीय प्रमुख प्रा.डा.मिलेशजंग सिजापतिया सल्लाह कथं सघन उपचार कक्षय् यकेत्यनानाःगु खँ विज्ञप्तिइ न्ह्यथंनातःगु दु । जोशीयात असोज ७ गते किष्ट अस्पतालय् भर्ना याःगु खः ।  जोशीयात डेंगीया संक्रमण खनेदुगु खः थ्व हे कारणं गले जुगु चिकित्सकया भनाइ दु । छु न्हिं न्ह्यः स्वास्थ्यय् सुधार खनेदुसां प्यन्हू न्यान्हू न्ह्यः निसें नयेगु त्वनेगु इच्छा मयाःगु अस्पतालं न्ह्यथंगु दु ।,"नेवा: अनलाइन न्युज | २०७९ आश्विन २४, सोमबार ०९:५३:२१  "
दँय् दँसं नेपाल सरकारं राट्रिय शंखधर सिरपाः लः ल्हाइगु,"संस्कृति, पर्यटन व नागरिक उड्डयन  मन्त्री   जीवनराम श्रेष्ठं दँय् दँस नेपाल सरकारं पाखें नेपाल संवत व शंखधर साख्वाया योगदानयात कयाः अध्य न  अनुसन्धान यायेगु ज्या  न्ह्यचिलाच्वंगु संघ, सस्था लिसें ब्यक्तियात  नेपाल सरकार पाखें  सिरपा लः ल्हाना सम्मान यायेगु नितिं थःगु मन्त्रालय् पाखें नीतिगत निणर्य याये धुंनाःगु खँ कनादिगु दु ।   वयकलं म्हिगः येँया सुरतश्री माहाबिहारय छगू ज्याझ्वलय् न्ववानादिसें थथे  जानकारी  बियादिगु  खः ।  मन्त्री श्रेष्ठं नेपाल संवतयात थन तक थ्यकेगु ज्या यापिन्त नेपाल सरकार पाखें हे उच्च सम्मान यायेगु कथं दँय् दँस नेपाल सरकारं पाखें स्वम्हसित  नगद राशी लिसें हनापौं देछायेगु कथं राट्रिय शंखधर सिरपाः बिइगु खँ कनादिगु दु । वयकलं थुकिया नितिं अर्थ मन्त्रालय् पाखें सकतां ज्या क्वचाये धुंकुगु  व मन्त्रीपरिषदया मुज्याय्  यकेगु नितिं थ्व इलय् निर्वाचन आयोग याके अनुमति कायेमाःगु  ब्यबस्था यानातःगुलिं आयोगय् नं उकिया नितिं पौं वने धुंकुगु  आयोगं स्विकृत बिइवं हे निणर्य जुइगु खँ कनादिगु दु ।   छु न्हिं न्ह्यः नेपाल संवत न्हूदँ समारोह समिति मन्त्ती श्रेष्ठंयात नाप लानाः थथे नेपाल संरकार पाखें नेपाल संवतया आन्दोलनयात तिवः बिइगु कथं सरकारं पाखें सम्मान यायेमाःगु माग यासें छगू ज्ञापन पौं लः ल्हाःगु खःसा उगु ज्ञापन पौं लः ल्ल्हाना कासें  वयकलं कालन्तर सरकार पाखें सम्मान यायेगु् कथं राष्ट्रिय शंखधर सिरपा नामकरण यानाः ज्या न्ह्याकेगु बचं बियादिगु खः ।  ","नेवा: अनलाइन न्युज – निश्चल | २०७९ कार्तिक ६, आइतबार ०८:२०:२३  "
न्हूदँ ने.सं.११४३ पाखें क्रियाशील दुजः मनोनयन,"नेपाल संवत् न्हूदँ राष्ट्रिय समारोह समिति ११४३ या कार्यविधि कथं थीथी ख्यलय् सक्रिय जुयाच्वंपिं व्यक्तिपिन्त समारोह समितिया दुजः कथं मनोनित याःगु दु ।  वंगु बिहिवाः समारोह समितिया नायः प्राडा नरेशमान बज्राचार्यं थथे मनोनयन पौ लःल्हाःगु खः ।  समितिं नेवाः ख्यलय् क्रियाशील व्यक्ति कथं गजेन्द्रमान मानन्धर, उर्मिला ताम्राकार, यज्ञरत्न तुलाधर, सिलुरत्न तुलाधर, गोर्के श्रेष्ठ, वीरप्रसाद भन्सारी, शंखनारायण महर्जन, दशरत्न बज्राचार्य व मदनकाजी शाक्ययात मनोनित याःगु खः । ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ६, आइतबार २१:१३:०७  "
स्वन्ति : थौं क्वः पूजा,नेपाःया निगूगु तःधंगु नखः स्वन्ति (यमपञ्चक)या झ्वलय् थौं क्वः पूजा यानाः हनाच्वंगु दु । थौं क्वःया पूजा यानाः साःसाःगु नसाज्वलं क्वः यात नकेगु याइ । थःगु छेँजः दुने सुं सीगु दुसा इमिगु लुमन्तिइ क्वःयात सन्देशबाहक पंक्षीया रुपं थीथी नसाज्वलं तयाः क्वःयात सःताः नकेगु याइ । शनिवाः यमदीप दान यायेधुंकाः थुगु दँया स्वन्ति नखः न्ह्याःगु खः । ,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ कार्तिक ६, आइतबार १०:३७:४०  "
कोरोनाया संक्रामक सबभेरियन्ट ‘एक्सबीबी’ नेपालय् लुल,नेपालय्  कोरोना भाइरसया न्हूगु सब भेरियन्ट एक्सबीबी लुगु दु । राष्ट्रिय जनस्वास्थ्य प्रयोगशालाय् याःगु जिनोमिक सिक्वेन्सिङया झ्वलय् छम्ह नेपाःमि पाखें सब भेरियन्ट एक्सबीबी लुगु स्वास्थ्य व जनसंख्या मन्त्रालय न्ह्यथंगु दु । वंगु २१ साउन निसें १४ असोज तक कोभिड – १९ या थीथी दँया पुचतय्गु पाखें संकलित नमूनात ल्यंया छु नमूनात जिनोमिक सिक्वेन्सिङ यायेगु झ्वलय् ओमिक्रोनया सबभेयिन्ट एक्सबीबी पहिचान जुगु मन्त्रालयका सहप्रवक्ता डा.( समिरकुमार अधिकारि धाःगु दु । विश्व स्वास्थ्य संगठनया कथं आनः तक थ्व भेरियन्ट विश्वया २६ देशय् थ्यने धुंकुगु दु ।,"नेवा: अनलाइन न्युज | २०७९ कार्तिक ६, आइतबार २१:५६:०१  "
खिचायात साःसाःगु नसा खिचा पुजा,,"नेवा: अनलाइन न्युज | २०७९ कार्तिक ७, सोमबार १०:१०:३२  "
न्हूदँया लसताय् साईकलथुन,"नेपाल संवत् ११४३ न्हूदँया लसताय् साइकल ¥यालीया ग्वसाः ग्वःगु दु । गोदावरी साईकलथुन नां बियाः ग्वसाः ग्वःगु उगु साइकल ¥याली न्हूदँया दिं कछलाथ्व पारु बिहिवाः ९कार्तिक ९ गते० यलया बज्रबाराहीं न्ह्यायेत्यंगु खः ।  ताःहाकःगु भिंतुना साइकल ¥याली कथं थुगु ¥याली बज्रबाराही, वादेय् ९चापागां०, थेचो,तःखेल, छम्पी, डुकुछाप, बुरुनचुली, नेपाल आर्ट भिजेज, टिकाभैरव, लेले, बडिखेल, तौखेल, बाडेगां, भट्टराई आश्रम जुयाः गोदावरी नगरपालिकाय् थ्यंकाः क्वचायेकेगु ज्याझ्वः तयातःगु दु । थुगुसाइकल ¥यालीया ग्वसाः गोदावरी नगरपालिकां ग्वःगु दुसा सौजन्य कथं लक्ष्मी साइकल सेन्टरं याःगु दु ।  साइकल ¥यालीइ ब्वति काःपिन्त दुर्घटना विमा कथं न्ययेद्वः तका ब्यवस्था यानातःगु दुसा अथेहे, निःशुल्क टिशर्टव नसात्वसाया ब्यवस्था यानातःगु दु ।   ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ७, सोमबार १०:४१:३६  "
न्हूदँ समारोह समितिइ नायः जुइधुंकूपिं थुकथं दु,"नेपाःया म्हसीका व नेपाःया सांस्कृतिक महत्वं जाःगु संवत नेपाल संवत तःजिक न्यायेकेगु नितिं थनी स्वीदँ न्ह्यःनिसें दँय् दसं समारोह समिति नीस्वनाः न्यायेकाः वयाच्वंगु न्हूदँ समारोह समितिइ नायः जुयाः ज्या यानादीधुंकूपिं थुकथं दु। समारोह समितिं पितब्यूगु म्हसीका पौ कथं दकले न्हापां नायः जुयादीम्ह प्रा। सुवर्ण शाक्य खः । थ्वलिपा छसिंकथं थुकथं दु ः डा शान्तवीर तुलाधर, लक्ष्मण राजवंशी, प्रयागराज सिं सुवाल, कनकमान शाक्य, बुद्ध सायमि, उत्तम नारायण श्रेष्ठ, प्रा।डा। रत्नकमल वैद्य, सर्वज्ञरत्न तुलाधर, सुरेन्द्रवीर मालाकार, प्रा।डा। मंगलसिद्धि मानन्धर, हिक्मत बहादुर माली, प्रेमशान्ति तुलाधर, डा। सुमित्रा मानन्धर, माणिकलाल श्रेष्ठ, तीर्थराम डंगोल, विपेन्द्र महर्जन, पद्मरत्न तुलाधर, मोहनकृष्ण डंगोल, डा। चुन्दा बज्राचार्य, प्रा।डा। त्रिरत्न मानन्धर, डा। महेशमान श्रेष्ठ, भिमसेनदास प्रधान, चित्तरञ्जन नेपाली, सत्यभावा माथेमा, रमेश महर्जन व निरञ्जनरत्न शाक्य खःसा थुगु दँ ने।सं। ११४३ या नायः प्रा।डा। नरेशमान बज्राचार्य जुयादीगु दु ।   ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ९, बुधबार ०७:०८:३७  "
न्हूदँ समारोह समितिं प्रधानमन्त्री व मुख्यमन्त्रीयात लःल्हाःगु ध्यानाकर्षण पतिइ छु दु ?,"प्रधानमन्त्री शेरबहादुर देउवा व बागमती प्रदेशया मुख्यमन्त्री राजेन्द्र पाण्डेयात नापलानाः नेपाल संवत न्हूदँ राष्ट्रिय समारोह समिति ११४३ पाखें नेपाल संवतयात कयाः थीथी ज्ञापनपौ लिसें न्हूदँया लसताय् जुइगु भिंतुना सभाय् ब्वति कायेत इनाप पौ लःल्हायेधुंकूगु दु । समारोह समितिं ब्यूगु जानकारी कथं प्रधानमन्त्री शेरबहादुर देउवायात लःल्हाःगु ज्ञापन पतिइ थीथी च्यागू बुँदाया ध्यानाकर्षण याकूगु दु । ध्यानाकर्षण पतिइ न्ह्यथंनातःगु   मू मू बुँदात थुकथं दु– नेपाल संवतयात राष्ट्रिय संवत घोषणा यायेधुंकाः थुगु संवतया सम्मान यायेमाःगु, नेपाली नोटय् नेपाल संवत छ्यलेमाःगु, नेपाल संवत प्रतिष्ठान नीस्वनेमाःगु, नेपाल संवतयात व्यवहारय् छ्यलेमाःगु, मन्त्रिस्तरीय निर्णय पुस्तिकाय् नेपाल संवत च्वयेमाःगुलिसेंया खँ न्ह्यथनातःगु दु । अथेहे, मुख्यमन्त्री राजेन्द्र पाण्डेयात लःल्हाःगुध्यानाकर्षण पतिइ नं नेपाल संवत प्रदेशस्तरय् छ्यलेमाःगु, बागमती प्रदेशया पाठ्यक्रमय् शंखधर साख्वाः व नेपाल संवत सम्बन्धी पाठ्यक्रम तयेमाःगु, बागमती प्रदेश अन्तर्गतया मू मू सहरय् शंखधर साख्वाःया झ्वाता पलिस्था यायेमाःगुलिसेंया खँ न्ह्यथनातःगु दु । ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ८, मंगलबार ०८:५१:१६  "
"उम्मेदवारपिनिगु नां धलः थौं पिदनीगु, लिपांगु नां धलः बुधवाः","वइगु मंसीर ४ गते जुइगु प्रतिनिधि व प्रदेश सभाया निर्वाचनया नितिं उम्मेदवारी दर्ता याकूपिनिगु नां धलः थौं मंगलवाः पिदनीगु जूगु दु । थौं बहनी न्याता ईनिसें न्हयता ईतक उम्मेदवारया नां धलः पिनेगु निर्वाचन आयोगं जानकारी ब्यूगु दु । म्हिगः सोमवाः उम्मेदवारविरुद्ध उजुरी बिइगु तालिका निर्धारण याःगु खः । उगु उजुरीयात कयाः छानबिन यानाः थौं मंगलवाः बहनी नां धलः पिथनेगु निर्वाचन आयोगया प्रवक्ता शालिग्राम शर्मा पौडेलं जानकारी ब्यूगु दु । पौडेलया कथं उजुरी पुष्टि जूसा उम्मेदवारी स्वतः रद्द जुइ । आयोगय् प्रधानमन्त्री शेरबहादुर देउवा, राष्ट्रिय योजना आयोगया निवर्तमान न्वकू विश्व पौडेलनिसें जन्मकैदया सजाय फयाच्वंम्ह रेशम चौधरीविरुद्धतक उजुरी लाःगु दु । बूगु तिथि ब्यागलं जूगु धासें लाःगु उजुरीइ प्रधानमन्त्री देउवां थौं मंगलवाः न्हिनय् निता ई दुने लिसः बिइमालीगु जूगु दु । आयोगं थौं मंगलवाः पिथनीगु नां धलःमध्ये सुं उम्मेदवारयात थःगु उम्मेदवारी लितकायेगु इच्छा दुसा कन्हय् बुधवाः सुथय् झिता ईनिसें छता ईतकया इलय् लितकायेफइगु प्रावधान दयेकूगु दु । वधुंकाः कन्हय्बुधवाः न्हिनय् स्वता ईदुने उम्मेदवारया लिपांगु नां धलः पिथनेगु व प्यता ईनिसें न्याता ईतकया दुने उम्मेदवारयात निर्वाचन चिं लःल्हायेगु निर्वाचन आयोगया कार्यतालिकाय् दुथ्याकातःगु दु ।","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ आश्विन २५, मंगलबार १०:१२:४४  "
सत्यमोहन जोशीया स्वास्थ्य सामान्य सुधार,१०३ दँया वाङ्मय शताब्दी पुरूष सत्यमोहन जोशीया स्वास्थ्य सामान्य सुधार जुगु दु । किष्ट अस्पतालय् उपचाररत जोशीया स्वास्थ्य अवस्थाय् सामान्य सुधार जुगु अस्पतालका निर्देशक प्रा.डा.सुरज बज्राचार्य विज्ञप्ति पाखें जानकारी ब्यूगु दु । अस्पतालं थौं मंगलवाः हिनय् २ बजे वयकःया स्वास्थ्य बुलेटिन पित ब्यूगु खः । छातीइ निमोनिया संक्रमण नियन्त्रण यायेत एन्टिबायोटिक्स कोर्स बियातयाःगु अस्पतालं न्ह्यथंगु दु । वंगु आइतवाः वयकःया छातीइ निमोनिया संक्रमण खने दयेवं एन्टिबायोटिक वासः नकेगु याःगु खः । अथे हे मुटुया समस्याय् नं छुं भचा थौं सुधार जुगु खँ धाःगु दु ।,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २५, मंगलबार २१:४७:०५  "
सत्यमोहन जोशीयात डिलक्स क्याविनय् सिफ्ट यात,"म्ह मफया अस्पतालय् वासः याकाच्वनादिम्ह शताब्दी पुरूष सत्यमोहन जोशीया उसाय बांलाना वःगु दु । किष्ट मेडिकल कलेज व  शिक्षण अस्पतालय्  वासः याकाच्वनादिम्ह जोशीया उसाय् बांलानावःगु खँ अस्पतालका निर्देशक प्रा डा सुरज बज्राचार्य जानकारी ब्यूगु दु । वयकःया कथं जोशी सामान्य दँ ल्हायेफुगु अवस्थामा दुगु तर कमजोरी जुयाच्वंगुलिं डिलक्स  क्याविनय् सिफ्ट यानाः सधन उपचार कक्ष सरह हे सुक्ष्म निगरानीमा नर्सिग व मल्टीडिसिप्लिनरी केयरसहित वासः यानाच्वनाःगु खा धाःगु दु ।,  वयकः १९ न्हू न्ह्यः निसें अस्पतालय् वासः यानाच्वनादिगु दु ।","नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २७, बिहिबार ०८:०८:०१  "
सत्यमोहन जोशीयात हानं आइसियूलय्,१०३ दँया वाङ्मय शताब्दी पुरूष सत्यमोहन जोशीयात हानं सघन आइसियूलय् तःगु दु । बिहीवाः सुथय् आइसियूलय् सारेयाःगु किष्ट अस्पतालका निर्देशक प्रा.डा. सुरज बज्राचार्य जानकारी ब्यूगु दु । जोशीया अक्सिजन स्याचुरेसन लेभल म्हो जुगुलिं सघन कक्षय् सिफ्ट यानाःगु अस्पतालं जारी याःगु विज्ञप्तिइ न्ह्यथंनातःगु दु। स्वास्थ्यय् छु सुधार जुइवं अस्पतालं बुधवाः आइसियू पाखें डिलक्स क्याबिनय् सारे याःगु खः । तर थौं हानं अक्सिजन स्याचुरेसन लेभल म्हो जुइवं आइसियूय् सारे याःगु खः । निमोनिया संक्रमण व मुटुया चालसबन्धी समस्या जुइवं वयकःयात एन्टिबायोटिक्स बियाच्वनेमाःगु डाक्टर बज्राचार्य धाःगु दु ।,"नेवा: अनलाइन न्युज | २०७९ आश्विन २७, बिहिबार १७:१९:२३  "
प्रधानमन्त्री देउवां जनता समाजवादी पार्टीया मन्त्रीतय्त बर्खास्त यात,"प्रधानमन्त्री शेरबहादुर देउवां जनता समाजवादी पार्टीया मन्त्रीतय्त बर्खास्त गरेका याःगु दु । सत्ता गठबन्धनयात त्वताः एमाले नाप चुनावी तालमेल याःगुलिं जसपाया प्यम्ह मन्त्रीतय्त देउवां थौं बिहीवाः बर्खास्त याःगु खः । जसपा पाखें राजेन्द्र श्रेष्ठ सङ्घीय मामिला व सामान्य प्रशासन, मृगेन्द्रकुमार सिंह यादव कृषि तथा पशुपंक्षी विकास, मोहम्मद इश्तियाक राई भौतिक पूर्वाधार व यातायात व प्रदीप यादव वन व वातावरण मन्त्री जुगु खः । राष्ट्रपति विद्यादेवी भण्डारी बर्खास्त जुपिं मन्त्रीतय्सं कःघानाः च्वंगु मन्त्रालय प्रधानमन्त्री देउवां भाला कायेगु कार्यभार तोके याःगु दु ।","नेवा: अनलाइन न्युज | २०७९ आश्विन २७, बिहिबार १८:३९:३८  "
सत्यमोहन जोशीया उसाय् स्यन,,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २८, शुक्रबार १८:३०:५८  "
न्हूदँ समारोह राट्रिय समिति प्रधानमन्त्री देउवा नापलात,प्रधानमन्त्री शेरबहादुर देउवायात नेपाल संवत न्हूदँ राट्रिय समारोह समिति ११४३ या दुजःपिन्सं नापलाःगु दु । समारोह समितिया नायः प्रा.डा. नरेश बज्राचार्यया नेतृत्वय् वंगु पुचलं थौं सुथय् प्रम निवास बालुवाटारय् थथे नापलाना न्हूदँ ११४३ या लसताय् कछलाथ्व पारुया ( कार्तिक ९ गते) बसन्तपुरय् जुइगु भिंतुना सभाय् मू पााहाँ कथं ब्वति कायेत नायः प्रा.डा. बज्राचार्य इनाप यानादिगु खः । अथे हे नेपाल संवतया सम्मान कथं थथिी ज्या यायेत न्ह्यय्गू बुदेँ पौं नं लः ल्हाःगु खः ।,"नेवा: अनलाइन न्युज | २०७९ आश्विन २८, शुक्रबार १५:०५:४३  "
 भेन्टिलेटरय् च्वनाः म्वानामच्वनिगु सत्यमोहन जोशीया इच्छा,किस्ट मेडिकल कलेज तथा शिक्षण अस्पतालया चिकित्सकतय्सं वयकःया जविन रक्षाया नितिं भेन्टिलेटरय् तयाः वासः यायेगु नितिं वयकःया छेँजः पिन्त म्हिगः अनुमति  फ्वःगु खः ।  खः । तर वयकःया छोजः पिन्सं म्हिगः छेँजःपिं व जोशी नाप सःतिपिन्त सःता थ्व खँयात कयाः सहलह ब्याकूगु दु । जोशीया माइलाम्ह काय् नं थः अबु  ( सत्यमोहन जोशी  )   निदँ स्वदँ न्ह्यः हे थः म्ह मफया अस्पताय् भर्ना जुइमाल व थःथु उसाय् तसकं स्यन धाःसा थःयात म्वाकातय्गु नितिं (सासः ल्हाकातय्गु नितिं) छु नं कथं अप्राकितिक ज्यावः व ज्वलं छ्यलाः म्वाकामतय्त इनाप याःगु खँ कनादिगु दु । स्वमय जोशी थथे थःगु जीवनया अन्तिम इलय् थःयात थथे यानाः म्वाका मतय्त इनाप यागुलिं वयकःया इच्छा कथं भेन्टिलेटरय्  मतयेगु सहलह ब्यागु दु ।  १०३ दँया जोशी वंगु २३ न्हू न्ह्यःनिसें यलया इमाडोलय् च्वंगु किस्ट मेडिकल कलेज व शिक्षण अस्पतालमा वासः याकयाच्वंगु दु । वयकःयात आः वयाः थीथी ल्वयया समस्या जुगु व उसाय सुधार मजुगु स्थिर जुयाच्वंगु खँ अस्पतालं न्ह्यथंगु दु ।              ,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २९, शनिबार १५:१६:५३  "
न्हूदँ समारोह समितिं सत्यमोहन जोशीया भिं उसायया कामना यासें नापलात,"किस्ट मेडिकल कलेज तथा शिक्षण अस्पतालया आइसीयु वाडृय् वासः याका च्वनादिम्ह शताब्दी पुरुष सत्यमोहन जोशीयात म्हिगः न्हूदँ समारा्ह समिति ११४३ या नायः प्रा.डा. नरेशमान बज्राचार्य लिसें समारोह समितिया दुजःपिन्सं नापलानाः वयकःया भिं उसायया कामना यानादिग ुदु ।  समारोह समितिया सल्लाकार समितिया कजि पुलाम्ह राज्यमन्त्री तीर्थराम डंगोल, येँ महानगरपालिकाया प्रवक्ता लिसें १७ वडाया वडाअध्यक्ष नविन मानन्धर व दुजःपिन्सं थथे जोशी व वयकःया छोजः पिन्त नापलानादिगु खः । ","नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २९, शनिबार १५:२९:१४  "
सत्तारुढ गठबन्धनं न्हयय्गू प्रदेशय् संयुक्त भेला याइगु ,"सत्तारुढ गठबन्धनं  देय्या न्हयय्गू प्रदेशय् संयुक्त भेला याइगु जुगु दु । नेपाली कांग्रेस, नेकपा माओवादी केन्द्र, नेकपा एकीकृत समाजवादी व राष्ट्रिय जनमोर्चाया बैठकं प्रदेशस्तरीय भेला यायेगु निर्णय याःगु खः ।। कात्तिक ४ गते पोखराय् संयुक्त भेलाया समन्वय नेकपा एकीकृत समाजवादी याइगु जुगु दुसा  अथे हे ४ गते हे बुटवलय्, ५ गते विराटनगर व जनकपुरय् व ६ गते सुर्खेतय् जुइगु भेला नेपाली कांग्रेसं समन्वय याइगु जुगु दु ।","नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन २९, शनिबार १८:१६:१२  "
शताब्दी पुरुष सत्यमोहन जोशी मन्त,किस्ट मेडिकल कलेज तथा शिक्षण अस्पतालया आइसीयु वाडृय् वासः याका च्वनादिम्ह शताब्दी पुरुष सत्यमोहन जोशी थौं आइतवाः सुथय् ७ बजे जुयाः ९ मिनेट वंगु इलय् मन्त ।  असोज ७ गते किष्ट अस्पतालय् वयकः भर्ना जुयादिगु खः ।  १०३ दँया जोशीया अन्तिम संस्कार यायेगु नितिं आः अस्पतालय् वयकःया छेँजःपिं दथुइ सहलह जुयाच्वंगु दु ।,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन ३०, आइतबार ०८:०९:१२  "
मदुम्ह शताब्दी पुरुष सत्यमोहन जोशीया न्यापाः किपा,   ,"नेवा: अनलाइन न्युज | २०७९ आश्विन ३०, आइतबार ०८:४७:२३  "
सत्यमोहन जोशीं मरणोपरान्त म्ह दान यानातःगुलिं अन्तिम संस्कार गुकथं यायेगु धइगु खँय् सहलह,"शताब्दी पुरूष सत्यमोहन जोशी मरणोपरान्त म्ह दान यानातःगुलिं अन्तिम संस्कार गुकथं यायेगु धइगु खँय् सहलह जुयाच्वंगु दु । १०३ दँया जोशी थौं आइतवाःसुथय् किष्ट अस्पतालय् मदुगु खः । वयकःया अन्तिम संस्कार आः गुगु कथं यायेगु धइगु खँयात कयाःयल महानगरपालिकाया चिरीबाबु महर्जन ,वडा अध्यक्षपिं व वयकःया छेँजःपिनि दथुइ थौं सुथं निसें सहलह जुयाच्वंगु दु । ","नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन ३०, आइतबार ०८:५६:२१  "
शताब्दी पुरूष जोशीया योगदानयात राज्यं सदां लुमंकातइः प्रम देउवा,प्रधानमन्त्री शेरबहादुर देउवां शताब्दी पुरूष सत्यमोहन जोशीया योगदानयात राज्यं सदां लुमंकातइगु बिचाः प्वंकादिगु दु । जोशी १०३ दँय् थौं आइतवाः सुथय् मदुगु खः । जोशी वंगु २४ न्हू न्ह्यः निसें किष्ट अस्पतालय् वासः याका वयाच्वंगु खः । ,"नेवा: अनलाइन न्युज | २०७९ आश्विन ३०, आइतबार ०९:१८:५८  "
शताब्दी पुरूष जोशीयात अन्तिम श्रद्धाञ्जली देछायेगु यल  महानगरपालिया परिसरय् तइगु,शताब्दी पुरूष सत्यमोहन जोशीया अन्तिम श्रद्धाञ्जलीया नितिं यल  महानगरपालिया परिसरय् तइगु जुगु दु । वयकःयात अन्तिम श्रद्धाञ्जली देछायेगु नितिं थौं आइतवाः सुथय् ११.३० बजे निसें ४ बजे तक यल  महानगरपालिया परिसरय् तये धुंकाः वयकःया सिम्ह किष्ट अस्पतालया लः ल्हाइगु जुगु दु । शताब्दी पुरूष सत्यमोहन जोशी १)०३ दँय् थौं आइतवाः सुथय् मदुगु खः ।,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन ३०, आइतबार १०:१३:१७  "
